"coloring","info","is_mrna_tf","name","selected","shared name"
"mrna","mrna","false","HIPK1","false","HIPK1"
"mrna","mrna","false","SAMD9L","false","SAMD9L"
"mrna","mrna","false","NAPEPLD","false","NAPEPLD"
"mrna","mrna","true","ZBTB38","false","ZBTB38"
"mrna","mrna","false","PGM2L1","false","PGM2L1"
"mrna","mrna","false","ANKRD52","false","ANKRD52"
"mrna","mrna","false","SIGLEC15","false","SIGLEC15"
"mrna","mrna","false","RIMKLA","false","RIMKLA"
"mrna","mrna","false","SFT2D2","false","SFT2D2"
"mrna","mrna","false","AGRN","false","AGRN"
"mrna","mrna","false","C16orf87","false","C16orf87"
"mrna","mrna","false","BEND4","false","BEND4"
"mrna","mrna","false","C6orf132","false","C6orf132"
"mrna","mrna","false","CASTOR2","false","CASTOR2"
