"coloring","info","is_mrna_tf","name","selected","shared.name","miRfamily","mirnaCluster"
"mirna","mirna","","mir-302a-3p","false","mir-302a-3p","miR-302-3p/372-3p/373-3p/520-3p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
"dummy","dummy","","","false","mir-302a-3p/mir-18a-3p",NA,NA
"dummy","dummy","","","false","mir-18a-3p/mir-526b-3p",NA,NA
"dummy","dummy","","","false","mir-34b-5p/mir-18a-3p",NA,NA
"mirna","mirna","","mir-302a-5p","false","mir-302a-5p","miR-302a-5p","hsa-mir-367,hsa-mir-302d,hsa-mir-302a,hsa-mir-302c,hsa-mir-302b"
"dummy","dummy","","","false","mir-302a-5p/mir-499a-3p",NA,NA
"dummy","dummy","","","false","mir-7-5p/mir-548d-3p",NA,NA
"dummy","dummy","","","false","mir-31-5p/mir-548s",NA,NA
"dummy","dummy","","","false","mir-520a-3p/mir-302a-3p",NA,NA
"dummy","dummy","","","false","mir-302a-3p/mir-512-3p",NA,NA
"dummy","dummy","","","false","mir-520a-3p/mir-302d-3p",NA,NA
"dummy","dummy","","","false","mir-520c-3p/mir-302a-3p",NA,NA
"dummy","dummy","","","false","mir-302a-3p/mir-519d-3p",NA,NA
"mirna","mirna","","mir-526b-5p","false","mir-526b-5p","miR-526b-5p","hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
"dummy","dummy","","","false","mir-526b-5p/mir-302d-3p",NA,NA
"dummy","dummy","","","false","mir-302a-3p/mir-520d-3p",NA,NA
"dummy","dummy","","","false","mir-181d-5p/mir-34c-5p",NA,NA
"dummy","dummy","","","false","mir-378a-3p/mir-34c-5p",NA,NA
"dummy","dummy","","","false","mir-373-3p/mir-329-3p",NA,NA
"dummy","dummy","","","false","mir-329-3p/mir-183-5p",NA,NA
"dummy","dummy","","","false","mir-486-3p/mir-302d-3p",NA,NA
"dummy","dummy","","","false","mir-205-3p/mir-106a-5p",NA,NA
"mirna","mirna","","mir-519a-5p","false","mir-519a-5p","miR-518d-5p/519-5p","hsa-mir-520h,hsa-mir-521-1,hsa-mir-522,hsa-mir-519a-1,hsa-mir-527,hsa-mir-516a-1,hsa-mir-1283-2,hsa-mir-516a-2,hsa-mir-519a-2"
"dummy","dummy","","","false","mir-519a-5p/mir-223-5p",NA,NA
"mirna","mirna","","mir-223-5p","false","mir-223-5p","miR-223-5p","hsa-mir-223"
"dummy","dummy","","","false","mir-223-5p/mir-518f-5p",NA,NA
"mirna","mirna","","mir-378a-5p","false","mir-378a-5p","miR-378a-5p","hsa-mir-378a"
"dummy","dummy","","","false","mir-378a-5p/mir-7-5p",NA,NA
"dummy","dummy","","","false","mir-377-5p/mir-2113",NA,NA
"dummy","dummy","","","false","mir-29b-3p/mir-503-5p",NA,NA
"dummy","dummy","","","false","mir-29b-3p/mir-424-5p",NA,NA
"dummy","dummy","","","false","mir-130b-5p/mir-643",NA,NA
"dummy","dummy","","","false","mir-130b-5p/mir-182-3p",NA,NA
"dummy","dummy","","","false","mir-497-3p/mir-519c-3p",NA,NA
"dummy","dummy","","","false","mir-497-3p/mir-519b-3p",NA,NA
"dummy","dummy","","","false","mir-519d-3p/mir-497-3p",NA,NA
"dummy","dummy","","","false","mir-497-3p/mir-526b-3p",NA,NA
"mirna","mirna","","mir-376a-3p","false","mir-376a-3p","miR-376-3p","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
"dummy","dummy","","","false","mir-376a-3p/mir-873-5p",NA,NA
"dummy","dummy","","","false","mir-520h/mir-106a-5p",NA,NA
"mirna","mirna","","mir-196b-5p","false","mir-196b-5p","miR-196-5p","hsa-mir-196b"
"mirna","mirna","","mir-518e-3p","false","mir-518e-3p","miR-518e-3p","hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d,hsa-mir-516b-1,hsa-mir-518a-2"
"mirna","mirna","","mir-766-3p","false","mir-766-3p","miR-766-3p","hsa-mir-766"
"mirna","mirna","","mir-655-3p","false","mir-655-3p","miR-655-3p","hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655,hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b"
"mirna","mirna","","mir-663a","false","mir-663a","miR-1908-5p","hsa-mir-663a"
"mirna","mirna","","mir-520d-5p","false","mir-520d-5p","miR-524-5p","hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e"
"mirna","mirna","","mir-192-5p","false","mir-192-5p","miR-192-5p/215-5p","hsa-mir-192,hsa-mir-194-2"
"mirna","mirna","","mir-182-3p","false","mir-182-3p","miR-182-3p","hsa-mir-182,hsa-mir-96,hsa-mir-183"
"mirna","mirna","","mir-455-3p","false","mir-455-3p",NA,"hsa-mir-455"
"mirna","mirna","","mir-515-5p","false","mir-515-5p","miR-515-5p/519e-5p","hsa-mir-512-2,hsa-mir-1323,hsa-mir-498,hsa-mir-520e,hsa-mir-515-1,hsa-mir-519e,hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1"
"mirna","mirna","","mir-513c-5p","false","mir-513c-5p","miR-513c-5p/514b-5p","hsa-mir-513c,hsa-mir-513b"
"mirna","mirna","","mir-518c-3p","false","mir-518c-3p","miR-518-3p","hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2"
"mirna","mirna","","mir-219a-5p","false","mir-219a-5p","miR-219-5p",NA
"mirna","mirna","","mir-653-5p","false","mir-653-5p","miR-653-5p","hsa-mir-653,hsa-mir-489"
"mirna","mirna","","mir-432-5p","false","mir-432-5p","miR-432-5p","hsa-mir-337,hsa-mir-665,hsa-mir-431,hsa-mir-433,hsa-mir-127,hsa-mir-432,hsa-mir-136"
"mirna","mirna","","mir-187-3p","false","mir-187-3p","miR-187-3p","hsa-mir-187"
"mirna","mirna","","mir-92a-1-5p","false","mir-92a-1-5p","miR-92a-1-5p","hsa-mir-17,hsa-mir-18a,hsa-mir-19a,hsa-mir-20a,hsa-mir-19b-1,hsa-mir-92a-1"
"mirna","mirna","","mir-154-3p","false","mir-154-3p","miR-154-3p/487-3p","hsa-mir-487a,hsa-mir-382,hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"mirna","mirna","","mir-188-3p","false","mir-188-3p","miR-188-3p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660"
"mirna","mirna","","mir-125b-2-3p","false","mir-125b-2-3p","miR-125b-2-3p","hsa-mir-125b-2"
"mirna","mirna","","mir-1291","false","mir-1291","miR-1291/6775-3p","hsa-mir-1291"
"mirna","mirna","","mir-500a-5p","false","mir-500a-5p","miR-500a-5p","hsa-mir-532,hsa-mir-188,hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","mirna","","mir-139-3p","false","mir-139-3p","miR-139-3p","hsa-mir-139"
"mirna","mirna","","mir-767-5p","false","mir-767-5p","miR-767-5p","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2"
"mirna","mirna","","mir-767-3p","false","mir-767-3p","miR-767-3p","hsa-mir-105-1,hsa-mir-767,hsa-mir-105-2"
"mirna","mirna","","mir-2113","false","mir-2113","miR-2113","hsa-mir-2113"
"mirna","mirna","","mir-323a-5p","false","mir-323a-5p","miR-323a-5p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543,hsa-mir-495"
"mirna","mirna","","mir-152-3p","false","mir-152-3p","miR-148-3p/152-3p","hsa-mir-152"
"mirna","mirna","","mir-455-5p","false","mir-455-5p","miR-455-5p","hsa-mir-455"
"mirna","mirna","","mir-499a-3p","false","mir-499a-3p","miR-499a-3p/499b-3p","hsa-mir-499a,hsa-mir-499b"
"mirna","mirna","","mir-135b-5p","false","mir-135b-5p","miR-135-5p","hsa-mir-135b"
"mirna","mirna","","mir-216a-5p","false","mir-216a-5p","miR-216a-5p","hsa-mir-217,hsa-mir-216a"
"mirna","mirna","","mir-450b-5p","false","mir-450b-5p","miR-450b-5p","hsa-mir-450b,hsa-mir-450a-1,hsa-mir-450a-2,hsa-mir-542,hsa-mir-503,hsa-mir-424"
"mirna","mirna","","mir-516b-5p","false","mir-516b-5p","miR-516b-5p","hsa-mir-521-2,hsa-mir-520d,hsa-mir-517b,hsa-mir-520g,hsa-mir-516b-2,hsa-mir-526a-2,hsa-mir-518e,hsa-mir-518a-1,hsa-mir-518d"
"mirna","mirna","","mir-483-3p","false","mir-483-3p",NA,"hsa-mir-483"
"mirna","mirna","","mir-215-5p","false","mir-215-5p","miR-192-5p/215-5p","hsa-mir-215,hsa-mir-194-1"
"mirna","mirna","","mir-194-5p","false","mir-194-5p","miR-194-5p","hsa-mir-215,hsa-mir-194-1"
"mirna","mirna","","mir-671-3p","false","mir-671-3p","miR-671-3p","hsa-mir-671"
"mirna","mirna","","mir-411-3p","false","mir-411-3p","miR-411-3p","hsa-mir-379,hsa-mir-411,hsa-mir-299,hsa-mir-380,hsa-mir-1197,hsa-mir-323a,hsa-mir-758,hsa-mir-329-1,hsa-mir-329-2,hsa-mir-494,hsa-mir-1193,hsa-mir-543"
"mirna","mirna","","mir-33a-3p","false","mir-33a-3p","miR-33a-3p","hsa-mir-33a"
"mirna","mirna","","mir-541-3p","false","mir-541-3p","miR-654-5p","hsa-mir-134,hsa-mir-668,hsa-mir-485,hsa-mir-323b,hsa-mir-154,hsa-mir-496,hsa-mir-377,hsa-mir-541,hsa-mir-409,hsa-mir-412,hsa-mir-369,hsa-mir-410,hsa-mir-656"
"mirna","mirna","","mir-92b-5p","false","mir-92b-5p","miR-92b-5p","hsa-mir-92b"
"mirna","mirna","","mir-518c-5p","false","mir-518c-5p","miR-518c-5p","hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c,hsa-mir-524,hsa-mir-517a,hsa-mir-519d,hsa-mir-521-2"
"mirna","mirna","","mir-502-5p","false","mir-502-5p","miR-502-5p","hsa-mir-500a,hsa-mir-362,hsa-mir-501,hsa-mir-500b,hsa-mir-660,hsa-mir-502"
"mirna","mirna","","mir-129-2-3p","false","mir-129-2-3p","miR-129-3p","hsa-mir-129-2"
"mirna","mirna","","mir-654-3p","false","mir-654-3p","miR-654-3p","hsa-mir-543,hsa-mir-495,hsa-mir-376c,hsa-mir-376a-2,hsa-mir-654,hsa-mir-376b,hsa-mir-376a-1,hsa-mir-300,hsa-mir-1185-1,hsa-mir-1185-2,hsa-mir-381,hsa-mir-487b,hsa-mir-539,hsa-mir-889,hsa-mir-544a,hsa-mir-655"
"mirna","mirna","","mir-519e-3p","false","mir-519e-3p","miR-33b-3p/515-3p/519e-3p","hsa-mir-1323,hsa-mir-498,hsa-mir-520e,hsa-mir-515-1,hsa-mir-519e,hsa-mir-520f,hsa-mir-515-2,hsa-mir-519c,hsa-mir-1283-1"
"mirna","mirna","","mir-296-5p","false","mir-296-5p","miR-296-5p","hsa-mir-296,hsa-mir-298"
"mirna","mirna","","mir-150-3p","false","mir-150-3p","miR-150-3p","hsa-mir-150"
"mirna","mirna","","mir-548s","false","mir-548s","miR-548s","hsa-mir-548s"
"mirna","mirna","","mir-518f-5p","false","mir-518f-5p","miR-518d-5p/519-5p","hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b,hsa-mir-526a-1,hsa-mir-520c,hsa-mir-518c"
"mirna","mirna","","mir-643","false","mir-643","miR-643","hsa-mir-643"
"mirna","mirna","","mir-519b-3p","false","mir-519b-3p","miR-519-3p","hsa-mir-519c,hsa-mir-1283-1,hsa-mir-520a,hsa-mir-526b,hsa-mir-519b,hsa-mir-525,hsa-mir-523,hsa-mir-518f,hsa-mir-520b,hsa-mir-518b"
"mrna","mrna","false","ACTA2","false","ACTA2",NA,NA
"mrna","mrna","false","ACVR2B","false","ACVR2B",NA,NA
"mrna","mrna","false","CRYBG1","false","CRYBG1",NA,NA
"mrna","mrna","false","CCND1","false","CCND1",NA,NA
"mrna","mrna","false","BRCA1","false","BRCA1",NA,NA
"mrna","mrna","true","KLF9","false","KLF9",NA,NA
"mrna","mrna","false","C3","false","C3",NA,NA
"mrna","mrna","true","RUNX1","false","RUNX1",NA,NA
"mrna","mrna","false","CBL","false","CBL",NA,NA
"mrna","mrna","false","CCND2","false","CCND2",NA,NA
"mrna","mrna","false","CCNG2","false","CCNG2",NA,NA
"mrna","mrna","false","CCT6A","false","CCT6A",NA,NA
"mrna","mrna","false","CD4","false","CD4",NA,NA
"mrna","mrna","false","CDK6","false","CDK6",NA,NA
"mrna","mrna","false","COL12A1","false","COL12A1",NA,NA
"mrna","mrna","false","CPT1A","false","CPT1A",NA,NA
"mrna","mrna","true","NKX2-5","false","NKX2-5",NA,NA
"mrna","mrna","false","DAB2","false","DAB2",NA,NA
"mrna","mrna","true","EGR1","false","EGR1",NA,NA
"mrna","mrna","false","EIF4EBP2","false","EIF4EBP2",NA,NA
"mrna","mrna","false","EIF4G1","false","EIF4G1",NA,NA
"mrna","mrna","true","ELF3","false","ELF3",NA,NA
"mrna","mrna","true","ELK4","false","ELK4",NA,NA
"mrna","mrna","false","ACSL1","false","ACSL1",NA,NA
"mrna","mrna","false","FAT1","false","FAT1",NA,NA
"mrna","mrna","false","GPC4","false","GPC4",NA,NA
"mrna","mrna","false","FHL2","false","FHL2",NA,NA
"mrna","mrna","false","FKBP5","false","FKBP5",NA,NA
"mrna","mrna","false","FN1","false","FN1",NA,NA
"mrna","mrna","false","GSPT1","false","GSPT1",NA,NA
"mrna","mrna","false","GUCA1B","false","GUCA1B",NA,NA
"mrna","mrna","true","HIVEP2","false","HIVEP2",NA,NA
"mrna","mrna","true","HOXB5","false","HOXB5",NA,NA
"mrna","mrna","true","HOXC8","false","HOXC8",NA,NA
"mrna","mrna","false","IDS","false","IDS",NA,NA
"mrna","mrna","false","IFNAR2","false","IFNAR2",NA,NA
"mrna","mrna","false","IGF1","false","IGF1",NA,NA
"mrna","mrna","false","IGF1R","false","IGF1R",NA,NA
"mrna","mrna","false","ILF3","false","ILF3",NA,NA
"mrna","mrna","false","ITPR3","false","ITPR3",NA,NA
"mrna","mrna","false","JARID2","false","JARID2",NA,NA
"mrna","mrna","false","KCNMB1","false","KCNMB1",NA,NA
"mrna","mrna","false","KCNS2","false","KCNS2",NA,NA
"mrna","mrna","false","KLRD1","false","KLRD1",NA,NA
"mrna","mrna","false","LAMP2","false","LAMP2",NA,NA
"mrna","mrna","false","LIPC","false","LIPC",NA,NA
"mrna","mrna","false","LNPEP","false","LNPEP",NA,NA
"mrna","mrna","false","LPP","false","LPP",NA,NA
"mrna","mrna","false","LYN","false","LYN",NA,NA
"mrna","mrna","false","MBNL1","false","MBNL1",NA,NA
"mrna","mrna","false","MCL1","false","MCL1",NA,NA
"mrna","mrna","false","MFAP3","false","MFAP3",NA,NA
"mrna","mrna","true","MITF","false","MITF",NA,NA
"mrna","mrna","true","KMT2A","false","KMT2A",NA,NA
"mrna","mrna","false","MUC4","false","MUC4",NA,NA
"mrna","mrna","true","MYC","false","MYC",NA,NA
"mrna","mrna","false","NF1","false","NF1",NA,NA
"mrna","mrna","false","NF2","false","NF2",NA,NA
"mrna","mrna","false","OAS2","false","OAS2",NA,NA
"mrna","mrna","false","OLR1","false","OLR1",NA,NA
"mrna","mrna","false","OPHN1","false","OPHN1",NA,NA
"mrna","mrna","false","CLDN11","false","CLDN11",NA,NA
"mrna","mrna","true","PLAG1","false","PLAG1",NA,NA
"mrna","mrna","true","POU2F1","false","POU2F1",NA,NA
"mrna","mrna","false","PTPRJ","false","PTPRJ",NA,NA
"mrna","mrna","true","PURA","false","PURA",NA,NA
"mrna","mrna","true","RARB","false","RARB",NA,NA
"mrna","mrna","false","RPL8","false","RPL8",NA,NA
"mrna","mrna","false","MRPL12","false","MRPL12",NA,NA
"mrna","mrna","false","SCD","false","SCD",NA,NA
"mrna","mrna","false","CCL22","false","CCL22",NA,NA
"mrna","mrna","false","SLC2A1","false","SLC2A1",NA,NA
"mrna","mrna","false","SOD2","false","SOD2",NA,NA
"mrna","mrna","true","SP100","false","SP100",NA,NA
"mrna","mrna","true","SREBF1","false","SREBF1",NA,NA
"mrna","mrna","false","SURF6","false","SURF6",NA,NA
"mrna","mrna","false","TACC1","false","TACC1",NA,NA
"mrna","mrna","false","TFRC","false","TFRC",NA,NA
"mrna","mrna","false","THY1","false","THY1",NA,NA
"mrna","mrna","false","TLN1","false","TLN1",NA,NA
"mrna","mrna","false","TNFAIP3","false","TNFAIP3",NA,NA
"mrna","mrna","false","TP53BP1","false","TP53BP1",NA,NA
"mrna","mrna","true","VDR","false","VDR",NA,NA
"mrna","mrna","false","VHL","false","VHL",NA,NA
"mrna","mrna","true","ZNF217","false","ZNF217",NA,NA
"mrna","mrna","false","BTG2","false","BTG2",NA,NA
"mrna","mrna","false","PABPN1","false","PABPN1",NA,NA
"mrna","mrna","false","NRIP1","false","NRIP1",NA,NA
"mrna","mrna","false","FZD6","false","FZD6",NA,NA
"mrna","mrna","false","RGS5","false","RGS5",NA,NA
"mrna","mrna","true","BHLHE40","false","BHLHE40",NA,NA
"mrna","mrna","false","GALNT4","false","GALNT4",NA,NA
"mrna","mrna","false","ASAP2","false","ASAP2",NA,NA
"mrna","mrna","false","BAZ1B","false","BAZ1B",NA,NA
"mrna","mrna","false","GPRC5A","false","GPRC5A",NA,NA
"mrna","mrna","false","KCNK6","false","KCNK6",NA,NA
"mrna","mrna","false","SLC25A27","false","SLC25A27",NA,NA
"mrna","mrna","false","BAG4","false","BAG4",NA,NA
"mrna","mrna","false","SOCS5","false","SOCS5",NA,NA
"mrna","mrna","true","ZEB2","false","ZEB2",NA,NA
"mrna","mrna","false","EPM2AIP1","false","EPM2AIP1",NA,NA
"mrna","mrna","false","TRIL","false","TRIL",NA,NA
"mrna","mrna","false","AKT3","false","AKT3",NA,NA
"mrna","mrna","false","ARL4C","false","ARL4C",NA,NA
"mrna","mrna","false","DLC1","false","DLC1",NA,NA
"mrna","mrna","false","NDRG1","false","NDRG1",NA,NA
"mrna","mrna","false","HYOU1","false","HYOU1",NA,NA
"mrna","mrna","false","TGOLN2","false","TGOLN2",NA,NA
"mrna","mrna","false","TXNIP","false","TXNIP",NA,NA
"mrna","mrna","false","IGF2BP1","false","IGF2BP1",NA,NA
"mrna","mrna","true","NFAT5","false","NFAT5",NA,NA
"mrna","mrna","false","MTHFD2","false","MTHFD2",NA,NA
"mrna","mrna","false","SERINC3","false","SERINC3",NA,NA
"mrna","mrna","false","ABHD2","false","ABHD2",NA,NA
"mrna","mrna","false","DEPP1","false","DEPP1",NA,NA
"mrna","mrna","false","TRIOBP","false","TRIOBP",NA,NA
"mrna","mrna","true","IKZF3","false","IKZF3",NA,NA
"mrna","mrna","false","HSPA4L","false","HSPA4L",NA,NA
"mrna","mrna","false","BTBD3","false","BTBD3",NA,NA
"mrna","mrna","false","KLHDC10","false","KLHDC10",NA,NA
"mrna","mrna","false","SMG1","false","SMG1",NA,NA
"mrna","mrna","false","ERC1","false","ERC1",NA,NA
"mrna","mrna","false","PEG10","false","PEG10",NA,NA
"mrna","mrna","false","KIF1B","false","KIF1B",NA,NA
"mrna","mrna","false","LPIN1","false","LPIN1",NA,NA
"mrna","mrna","true","SATB2","false","SATB2",NA,NA
"mrna","mrna","false","SYNM","false","SYNM",NA,NA
"mrna","mrna","false","UBR4","false","UBR4",NA,NA
"mrna","mrna","false","DICER1","false","DICER1",NA,NA
"mrna","mrna","false","TSPAN15","false","TSPAN15",NA,NA
"mrna","mrna","false","CD2AP","false","CD2AP",NA,NA
"mrna","mrna","false","KPNA6","false","KPNA6",NA,NA
"mrna","mrna","false","SUN2","false","SUN2",NA,NA
"mrna","mrna","false","MGAT4C","false","MGAT4C",NA,NA
"mrna","mrna","false","ABI3BP","false","ABI3BP",NA,NA
"mrna","mrna","false","CLIC4","false","CLIC4",NA,NA
"mrna","mrna","false","LRP10","false","LRP10",NA,NA
"mrna","mrna","false","GREM1","false","GREM1",NA,NA
"mrna","mrna","false","CHORDC1","false","CHORDC1",NA,NA
"mrna","mrna","false","OSTM1","false","OSTM1",NA,NA
"mrna","mrna","true","GRHL1","false","GRHL1",NA,NA
"mrna","mrna","false","CERS2","false","CERS2",NA,NA
"mrna","mrna","false","SLC40A1","false","SLC40A1",NA,NA
"mrna","mrna","false","CRIM1","false","CRIM1",NA,NA
"mrna","mrna","false","TLR7","false","TLR7",NA,NA
"mrna","mrna","false","GCNT4","false","GCNT4",NA,NA
"mrna","mrna","true","ZNF107","false","ZNF107",NA,NA
"mrna","mrna","false","LGSN","false","LGSN",NA,NA
"mrna","mrna","false","MAP3K20","false","MAP3K20",NA,NA
"mrna","mrna","true","SIX4","false","SIX4",NA,NA
"mrna","mrna","false","WDR44","false","WDR44",NA,NA
"mrna","mrna","false","LY6K","false","LY6K",NA,NA
"mrna","mrna","false","KLHL28","false","KLHL28",NA,NA
"mrna","mrna","false","RNF125","false","RNF125",NA,NA
"mrna","mrna","false","FKBP14","false","FKBP14",NA,NA
"mrna","mrna","false","RBM23","false","RBM23",NA,NA
"mrna","mrna","false","RIF1","false","RIF1",NA,NA
"mrna","mrna","false","TENT5A","false","TENT5A",NA,NA
"mrna","mrna","false","CHD7","false","CHD7",NA,NA
"mrna","mrna","false","DENND4C","false","DENND4C",NA,NA
"mrna","mrna","false","ATF7IP","false","ATF7IP",NA,NA
"mrna","mrna","true","ASH1L","false","ASH1L",NA,NA
"mrna","mrna","false","CELF4","false","CELF4",NA,NA
"mrna","mrna","false","PAK6","false","PAK6",NA,NA
"mrna","mrna","false","RSRP1","false","RSRP1",NA,NA
"mrna","mrna","false","ZNFX1","false","ZNFX1",NA,NA
"mrna","mrna","false","SLC39A10","false","SLC39A10",NA,NA
"mrna","mrna","false","CFAP97","false","CFAP97",NA,NA
"mrna","mrna","false","KIAA1549","false","KIAA1549",NA,NA
"mrna","mrna","false","RNF213","false","RNF213",NA,NA
"mrna","mrna","false","USP37","false","USP37",NA,NA
"mrna","mrna","false","TRIB3","false","TRIB3",NA,NA
"mrna","mrna","false","RRAGD","false","RRAGD",NA,NA
"mrna","mrna","true","BACH2","false","BACH2",NA,NA
"mrna","mrna","false","NSD1","false","NSD1",NA,NA
"mrna","mrna","false","FNDC3B","false","FNDC3B",NA,NA
"mrna","mrna","false","CDCP1","false","CDCP1",NA,NA
"mrna","mrna","true","BCL11B","false","BCL11B",NA,NA
"mrna","mrna","false","MRPL34","false","MRPL34",NA,NA
"mrna","mrna","false","RAPH1","false","RAPH1",NA,NA
"mrna","mrna","false","AHNAK","false","AHNAK",NA,NA
"mrna","mrna","false","CHAC1","false","CHAC1",NA,NA
"mrna","mrna","false","PEAK1","false","PEAK1",NA,NA
"mrna","mrna","false","L2HGDH","false","L2HGDH",NA,NA
"mrna","mrna","false","GPR157","false","GPR157",NA,NA
"mrna","mrna","false","RAB11FIP1","false","RAB11FIP1",NA,NA
"mrna","mrna","false","ORAI2","false","ORAI2",NA,NA
"mrna","mrna","false","CPEB4","false","CPEB4",NA,NA
"mrna","mrna","false","LNPK","false","LNPK",NA,NA
"mrna","mrna","false","SPRY4","false","SPRY4",NA,NA
"mrna","mrna","false","WDR75","false","WDR75",NA,NA
"mrna","mrna","false","SYDE2","false","SYDE2",NA,NA
"mrna","mrna","false","RTL6","false","RTL6",NA,NA
"mrna","mrna","false","FYTTD1","false","FYTTD1",NA,NA
"mrna","mrna","false","YIPF4","false","YIPF4",NA,NA
"mrna","mrna","false","PRXL2A","false","PRXL2A",NA,NA
"mrna","mrna","false","PCGF5","false","PCGF5",NA,NA
"mrna","mrna","false","LMNB2","false","LMNB2",NA,NA
"mrna","mrna","false","STARD13","false","STARD13",NA,NA
"mrna","mrna","false","LMBRD2","false","LMBRD2",NA,NA
"mrna","mrna","false","NACC1","false","NACC1",NA,NA
"mrna","mrna","false","TMEM123","false","TMEM123",NA,NA
"mrna","mrna","false","WDR31","false","WDR31",NA,NA
"mrna","mrna","false","ABHD15","false","ABHD15",NA,NA
"mrna","mrna","false","ARAP2","false","ARAP2",NA,NA
"mrna","mrna","false","FAT3","false","FAT3",NA,NA
"mrna","mrna","false","MSI2","false","MSI2",NA,NA
"mrna","mrna","false","FAM241A","false","FAM241A",NA,NA
"mrna","mrna","false","CD109","false","CD109",NA,NA
"mrna","mrna","false","NACC2","false","NACC2",NA,NA
"mrna","mrna","false","SLITRK4","false","SLITRK4",NA,NA
"mrna","mrna","false","GLIPR1L2","false","GLIPR1L2",NA,NA
"mrna","mrna","true","TCF23","false","TCF23",NA,NA
"mrna","mrna","false","CREBRF","false","CREBRF",NA,NA
"mrna","mrna","false","RNF145","false","RNF145",NA,NA
"mrna","mrna","false","ITPRIPL2","false","ITPRIPL2",NA,NA
"mrna","mrna","false","SLFN5","false","SLFN5",NA,NA
"mrna","mrna","false","SGMS2","false","SGMS2",NA,NA
"mrna","mrna","false","TMEM64","false","TMEM64",NA,NA
"mrna","mrna","false","TET3","false","TET3",NA,NA
"mrna","mrna","false","C2orf69","false","C2orf69",NA,NA
"mrna","mrna","false","C6orf89","false","C6orf89",NA,NA
"mrna","mrna","false","CADM2","false","CADM2",NA,NA
"mrna","mrna","false","UBN2","false","UBN2",NA,NA
"mrna","mrna","false","ANKRD52","false","ANKRD52",NA,NA
"mrna","mrna","false","GPRIN3","false","GPRIN3",NA,NA
"mrna","mrna","false","RGMB","false","RGMB",NA,NA
"mrna","mrna","false","LUZP2","false","LUZP2",NA,NA
"mrna","mrna","false","HEPHL1","false","HEPHL1",NA,NA
"mrna","mrna","false","ANKRD36","false","ANKRD36",NA,NA
"mrna","mrna","false","MAST4","false","MAST4",NA,NA
"mrna","mrna","false","GDPGP1","false","GDPGP1",NA,NA
"mrna","mrna","true","ZBTB34","false","ZBTB34",NA,NA
"mrna","mrna","false","ZNF704","false","ZNF704",NA,NA
"mrna","mrna","false","TMEM200C","false","TMEM200C",NA,NA
"mrna","mrna","true","ZNF736","false","ZNF736",NA,NA
"mrna","mrna","false","MICA","false","MICA",NA,NA
