"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68","_c69","_c70","_c71","_c72","_c73","_c74","_c75","_c76","_c77","_c78","_c79","_c80","_c81","_c82","_c83","_c84","_c85","_c86","_c87","_c88","_c89","_c90","_c91","_c92"
65059,"RAPH1","hsa-mir-501-5p","hsa-mir-382-5p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/25917358'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18653827'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21963149'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28551662'>PubMedLink</a>","tarbase","mirtarbase",7.4e-08,1.008031022,0.6358813,-0.095256294,0.20525076,-0.0966794,"hsa-mir-382-5p","hsa-mir-501-5p",65059,14.9031499379218,9.89661452411112,11.4096297071982,14.2431686271006,14.3281063294257,"12.9978132394402","15.5258764942489","14.7727026474629","12.944868177178","16.4508749796362","14.9919436514755","15.7873480750955","11.9764023556802","13.0107856066657","13.9790097375791","11.9828169851707","14.8749211059223","14.8914538613953","12.3068803413231","13.7838884079203","10.4416812446159","14.4718209897543","13.9285956447104","12.814895775283","13.6535170701984","13.16114886747","14.1340715594423","15.9636242478944","12.3847199256226","11.8101354961295","15.1299846523609","13.8528134168232","11.2564817200764","13.4240936106211","15.3087430318476","14.6797409603064","15.2726391958046","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
65267,"WNK3","hsa-mir-106a-5p","hsa-mir-200c-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.208565523,0.176798534,2.58e-06,2.406871692,0.81121706,-0.0176304,"hsa-mir-200c-3p","hsa-mir-106a-5p",65267,10.9396387475206,15.3954439698679,13.5763639424941,14.6956010833386,15.511703749906,"14.9764872730669","15.9206560225413","14.7024596684204","15.595967990256","14.4720205198221","15.7024656911623","14.7910422163161","16.3078665239974","13.9133169165554","15.2291561931743","9.13345832097818","12.1724009753769","16.5018306945898","15.3096017407994","17.4040983617858","14.1953947525896","14.416973919621","16.192964102623","15.8476287766021","15.3657568962449","15.4297850359572","16.8949647789038","15.0222963535676","15.7103747540592","16.3293194260236","16.8161098127225","16.0229231312752","15.9417635794886","16.0044184484041","13.5639019366788","15.8623268621954","14.9560670873146","9.97447678469731","14.949267283679","16.6761394275912","14.7794740920963","13.1475596595581","14.1642999043829","11.2846769204589","15.9776043912661","15.3227777313951","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79056,"PRRG4","hsa-mir-92b-3p","hsa-mir-19b-3p",5e-04,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.000303,0.753072179,0.739734879,-0.049846715,0.13964077,-0.100978,"hsa-mir-19b-3p","hsa-mir-92b-3p",79056,18.4976540477789,19.3200169038043,18.6515510089054,17.6268602848708,16.6957610862575,"17.5436487682492","15.9961675805036","17.320906744907","16.7179576326422","15.7299086753309","17.545013224829","16.757339319527","17.1461352345141","16.5956459702942","16.7300643751669","16.5025935382177","17.6786975173156","17.5109146038531","16.9393768416315","16.2908840351199","16.9112569547417","17.302588862372","17.3973221703924","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
79901,"CYBRD1","hsa-mir-556-5p","hsa-mir-188-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25998163'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.365909762,-0.226874198,3.93e-13,1.318864816,0.23654607,-0.0814491,"hsa-mir-188-5p","hsa-mir-556-5p",79901,16.5557548450855,18.968508983079,16.8697552919071,18.102597197089,14.9368439653594,"18.0754896392244","17.6964753446392","16.4297262176657","17.3485396228001","19.0917596464089","18.4109101406452","13.7082804239931","17.9212566742742","18.3582522899968","19.6429269542584","18.8980392126442","15.5507266475373","17.1864321908789","16.7487890210603","16.9758848696965","19.0095120592948","18.3808381468065","18.1269123236011","16.5573079545742","17.2763206011855","17.1160347986956","18.637226357384","17.769619796992","16.4488631542956","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
83394,"PITPNM3","hsa-mir-130b-5p","hsa-mir-30c-1-3p",0.007,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28284560'>PubMedLink</a>","mirtarbase","tarbase",0.000775,0.745031251,0.000457,-0.678108846,2.47e-09,-0.4935658,"hsa-mir-30c-1-3p","hsa-mir-130b-5p",83394,11.8002919449355,16.0938779569237,9.21151036513843,10.3555969066319,9.19337921890413,"10.2653723841327","8.83371621076657","10.7467833717827","15.2598100490958","11.2380423790022","9.47179788177397","11.6486840749282","9.96056433616498","8.3605426285265","12.2975058549881","11.8309638465094","9.6929525962571","10.181577652826","9.04323617271511","8.29388028277162","11.0040285213562","10.1175503875803","10.8716050199634","11.7118444200557","13.3815701653989","10.3540194696537","14.5387613087869","11.5788718609083","15.2498126626547","10.2678852806784","11.4929354277862","8.34878670646296","11.1073470041467","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
94241,"TP53INP1","hsa-mir-301b-3p","hsa-mir-642a-5p",0.009,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31207037'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28334319'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28674078'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31190897'>PubMedLink</a>","tarbase","tarbase",5.31e-06,1.30607749,0.15436515,0.367415795,0.61996921,-0.0320318,"hsa-mir-642a-5p","hsa-mir-301b-3p",94241,19.6791221425007,18.2452828978955,18.6971740465245,19.68238804418,20.0447504421094,"19.9614244184261","20.3541520889241","20.1329481933724","20.5473458208031","21.4125360461392","20.6202294780078","20.704152876627","21.4946625281862","19.0322157246372","18.3618110558357","18.9075680542585","20.3705996838985","20.2533941405124","19.5618761862774","19.4671944714959","19.0575735694512","20.2475394883117","20.5194923967779","20.6399579525434","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
117178,"SSX2IP","hsa-mir-338-3p","hsa-mir-196b-5p",0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/21671467'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/22942717'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25531114'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/25755720'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/27694002'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/29069716'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.00031,0.925158371,2.24e-11,2.674497616,0.51471942,0.04666159,"hsa-mir-196b-5p","hsa-mir-338-3p",117178,17.1551906568331,14.9097995058543,17.3268918263481,16.959755958212,14.9360551027389,"17.5691583301378","17.4028034935879","15.6885627240316","15.6713563616512","16.8523064884858","17.5355779668724","17.2241160980191","17.1796993828687","15.9554350233161","14.6120863948842","14.561631939065","15.7031414096257","18.975656828347","17.4890769549069","16.9251362274569","18.383805118729","17.7142174882726","15.7169318843637","15.9788914981373","17.7973039360747","15.8591844607231","16.4932551321453","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
138311,"DIPK1B","hsa-mir-874-3p","hsa-mir-378c",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28076852'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.033462237,-0.434470013,3.01e-07,-0.940116391,0.47331819,0.05045373,"hsa-mir-378c","hsa-mir-874-3p",138311,19.3721348846739,18.1874654360965,18.1388090363722,17.7037768811697,17.859673501875,"17.8717543430182","16.9539123420921","18.5753716586749","16.4774764085343","19.2008367688549","16.0047486468008","17.0271151033852","16.3498806651887","14.7141906117432","17.433614587079","18.3463709393708","18.0997279747869","16.6253624164592","15.1214441046652","13.3692869522203","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
143686,"SESN3","hsa-mir-655-3p","hsa-mir-181c-5p",0.0065,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27259866'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31351129'>PubMedLink</a>","mirtarbase","tarbase",0.060654343,-0.419383351,0.046954727,0.3794518,0.54309526,-0.0439274,"hsa-mir-181c-5p","hsa-mir-655-3p",143686,16.5507103659537,12.6912901341868,17.0539223775435,19.5297867480927,16.9400402145605,"18.1626468517969","17.8320015261617","16.2421984040065","14.2861082438113","13.2146178291515","15.2467586052038","16.3061349669262","17.4113348097056","12.1372621726163","12.2025505945367","16.6386116351154","16.9036855752466","16.1156960650667","14.7331771823642","15.8043700969609","16.3760073249647","12.9486124222912","13.3681996348714","14.4730984607343","15.8522157783503","17.1549731829598","16.1250843879757","18.6747439542096","12.9565034779165","12.5690981370512","16.0515145935877","13.2914126970903","16.0942216016328","15.7576276900236","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
150275,"CCDC117","hsa-mir-182-5p","hsa-mir-15b-3p",0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29669588'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31021172'>PubMedLink</a>",NA,NA,"tarbase","tarbase",9.31e-18,3.672049043,1.4e-06,0.70855056,0.72553306,-0.0266742,"hsa-mir-15b-3p","hsa-mir-182-5p",150275,15.2847037623689,14.3808152632444,15.399317953413,13.5836838387719,14.1272656574158,"15.6893965782585","14.6117960119493","12.7065838370013","14.3848620096986","15.0339906019723","15.3617268512159","13.868599699659","12.7336231932162","12.9586106654692","15.363216240825","15.8636288426057","15.1968414595743","15.3959630075884","14.8374856593426","12.2451423390228","14.9297732246151","15.2805025127363","13.9876153653877","14.9984331133785","14.4067379113045","14.9252838638751","15.2166774244243","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
151963,"MB21D2","hsa-mir-19a-3p","hsa-mir-664a-3p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30021351'>PubMedLink</a>",NA,NA,"mirtarbase tarbase","tarbase",0.852501749,0.032127244,0.000216,0.601461043,0.57475079,-0.0432342,"hsa-mir-664a-3p","hsa-mir-19a-3p",151963,14.8669465925631,14.5416177172862,14.2088890077707,14.6445511101481,15.3896079022862,"14.8725069453097","15.6003677533449","13.507282064723","14.6056865277368","16.0894559701744","13.7821096690527","12.7242607864575","12.3842080159893","13.1093279180254","15.0078438989978","12.4902402639644","14.9348630039322","14.0940802730171","13.6911759528331","14.232106934806","13.8056464031729","11.5373850063607","14.2997707666064","12.9723216051487","12.7837605333403","14.2931583865176","14.4316368524295","14.8873368169177","12.8880928274436","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
157638,"LRATD2","hsa-mir-505-3p","hsa-mir-503-5p",0.0085,FALSE,NA,NA,NA,"tarbase","tarbase",2.47e-05,-0.692690771,0.006213686,-0.476113067,0.90114962,0.0085817,"hsa-mir-503-5p","hsa-mir-505-3p",157638,17.135376274209,17.9473599435902,18.0736769957537,16.8984951667717,17.1294131143864,"18.7287043558825","16.9493846871144","18.0920359909574","17.1166911962891","18.075986286252","16.9721327846792","16.1644914722102","15.3047186124166","17.4362935223682","17.6500563398008","18.5242367179993","17.7870491065568","18.1778121805833","17.3901054534183","17.9880555111183","17.5830065083287","17.5495701204565","19.4535056132973","18.7417033311076","17.5486144629975","16.0596247853486","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
221037,"JMJD1C","hsa-mir-378a-5p","hsa-mir-200a-3p",0.007,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30123094'>PubMedLink</a>",NA,"tarbase","tarbase",0.013955214,-0.505370041,0.64203128,0.187037019,0.42356658,-0.055799,"hsa-mir-200a-3p","hsa-mir-378a-5p",221037,17.2140805123891,16.334158214811,16.9443742912683,15.1268621855754,17.0656434049672,"16.6353882188181","16.2712072604527","16.8916157707183","17.291283439226","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
256006,"ANKRD31","hsa-mir-155-5p","hsa-mir-7-5p",5e-04,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28132399'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase tarbase",0.066144774,0.392181094,5.84e-05,1.191142718,0.99402898,0.00069369,"hsa-mir-7-5p","hsa-mir-155-5p",256006,-2,11.5265350075878,9.58968464456291,10.8174066356649,10.5144752740301,"8.30555805610866","11.0450478053765","10.2906123859955","11.5095243505063","8.58464810520855","11.6424381125189","11.3319970247307","10.0929187359358","8.52704324220363","10.6716093524252","8.31439980230387","10.529551738251","9.26619058919704","11.53729703029","10.5914017868224","9.30856732506926","6.81116193786141","9.47395610964427","10.8659260217554","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
285704,"RGMB","hsa-mir-20b-5p","hsa-mir-410-3p",0.0045,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29288973'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.424625171,0.180675332,0.013421309,0.576029035,0.42689184,-0.0596731,"hsa-mir-410-3p","hsa-mir-20b-5p",285704,13.3434473485134,16.3084401593821,14.9920427346569,15.5403955958074,15.3612843754717,"16.2580642848447","13.7408687115872","13.1028188893715","15.0754344714122","14.7523617720632","15.2065241789957","14.9883241063536","15.8410000543809","14.6883597582267","14.8040649222438","15.2769109585597","15.8360004140579","16.9669568530366","15.9899049148611","13.2868110227792","15.2966368531886","14.5766317040032","18.1097612260255","18.0762425187042","14.5090316048108","16.2808794493649","16.2875271455244","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
