"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67"
7422,"VEGFA","hsa-mir-199a-5p","hsa-mir-194-3p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30937952'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10448304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12189553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12821346'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15048132'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15368588'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15790444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17549406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17678892'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19352388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19566820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19574782'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20797778'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21163514'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21222176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21546870'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23193915'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23861821'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23963849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24297386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24737201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24782650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25061734'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25135429'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25541433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25855930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26067630'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26526574'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28177889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28720059'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29247526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29344192'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29434970'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29654110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29666026'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29928441'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30037277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30338794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30458457'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31035945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31452725'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31704874'>PubMedLink</a>","mirtarbase","tarbase",0.0682575660614511,-0.493545764987622,0.242205688094544,0.961791134879414,0.847041970156117,-0.0372305242403046,"hsa-mir-194-3p","hsa-mir-199a-5p",7422,16.7642264907221,17.7994073639011,"18.5069533558367","17.5001650064595","18.3746056408842","18.9962798022095","19.8605510064912","16.4639557444829","19.3896212413912","18.8925930174662","15.6948223066191","17.7240245511504","16.7730092805906","19.1866692074763","18.2173335853156","17.3610479338207","18.1153272870022","17.3674496549015","16.2786426531212","17.6676453070047","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7837,"PXDN","hsa-let-7c-5p","hsa-mir-33a-3p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.0233464195077066,-0.555112454100892,0.20384451412024,1.06534490885349,0.684015920153347,-0.0814654891837779,"hsa-mir-33a-3p","hsa-let-7c-5p",7837,15.3152810684894,13.1334583611349,"14.7832991391166","15.1225667403211","15.0978133631061","18.5944008783687","13.2440823574973","17.2628607255012","18.2601027819791","16.8789188542422","14.6465050068965","16.0916399812795","16.2961820092884","15.824484954204","16.4158357418867","13.4055713444024","17.6911449524436","16.3860210280167","18.1339537881001","14.5891829877655","13.5880385777626","15.8755791684055","15.359713697349","15.3416136454789","16.2283877267217","15.4039579733173","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7855,"FZD5","hsa-mir-149-5p","hsa-mir-19a-3p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.995411595704346,0.00215947064525434,0.422649790567994,0.340295375219834,0.754674121971994,0.0667347032913854,"hsa-mir-19a-3p","hsa-mir-149-5p",7855,16.7925043701573,14.4408064763554,"16.5631187111328","14.3395291070493","15.4450247936285","14.9614889107651","16.0955258805654","15.9403965260426","14.8033935581607","14.6893309546904","16.2456838197003","15.3775377109788","16.2683228596369","14.0217663754309","14.4926792792096","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8038,"ADAM12","hsa-mir-29c-3p","hsa-mir-135b-3p",0.008,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.162525651892987,-0.366338630200331,0.0187317739494909,3.11282904058621,0.225380528578674,0.282293909614505,"hsa-mir-135b-3p","hsa-mir-29c-3p",8038,11.5916490672254,17.6814717610464,"13.9952406304658","13.5373681788528","12.1863612511745","12.7796262771443","11.0400226516949","10.8436996398337","15.9737135355638","16.934215030149","10.4569011194939","12.1892658703639","13.2885133373023","12.2232636096505","13.1445939249254","14.898998432004","13.8020736360708","15.0931230290996","14.3530939872861","15.6594316693965","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8519,"IFITM1","hsa-mir-363-3p","hsa-mir-3934-5p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29051711'>PubMedLink</a>","mirtarbase","mirtarbase",0.0110639967552923,1.39129082455495,0.0207601853757442,2.79376834427386,0.985056195711797,-0.0033435315164246,"hsa-mir-3934-5p","hsa-mir-363-3p",8519,20.0647743961826,19.6085393882361,"21.8439005232818","22.3493516650114","21.4152809074166","23.0961643253476","20.4307098421396","18.5930841769864","22.2412357284821","19.4926808686402","20.5452479349031","24.2990417632137","20.4772906878002","21.4722290206691","20.0061476329629","18.9290677229335","22.5694880225217","20.652470420542","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8792,"TNFRSF11A","hsa-mir-19a-3p","hsa-mir-503-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29146991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31052546'>PubMedLink</a>","mirtarbase","mirtarbase",0.422649790567994,0.340295375219834,0.528390773993368,0.339686278455906,0.959175689034486,0.0114150889015052,"hsa-mir-503-5p","hsa-mir-19a-3p",8792,14.3127779217025,12.6358499143665,"11.1809677069324","13.1605353884908","13.3907960228377","13.4557569261916","12.4435692855745","13.7752396600453","11.1981350011915","13.4691647578045","13.8920873161956","12.4349044047205","12.665379374816","12.3328660500912","13.2150526098877","9.74271886433414","14.2054085240934","12.5058236318336","12.1971349678386","13.9876083509085","14.822648510852","13.7432106130981","11.9170159793362","13.477395505922","12.8789129006546","12.4115462434467","16.0252446636946","14.3791696727807","12.9614322803363","14.5960160039882","12.0843747693561","14.5562117514796","14.9603443278716","14.5142401312056","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8853,"ASAP2","hsa-mir-452-3p","hsa-mir-127-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11042905'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25684462'>PubMedLink</a>","tarbase","tarbase",0.0906569632710238,1.02483063895812,0.231231505302891,-0.389544090612001,0.681070724805721,0.0876049572286966,"hsa-mir-127-5p","hsa-mir-452-3p",8853,12.0229349095583,15.4133482023119,"15.6690087019996","14.98941561819","15.8440969928969","16.0236673230108","14.7045229450699","14.184509566766","15.6783899934497","16.4698393901453","12.0311039669457","14.7445194603717","16.7492890437837","15.5761261568696","15.0574133072447","15.7501131569185","17.4352398224978","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8870,"IER3","hsa-mir-589-3p","hsa-mir-20b-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25666857'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26973248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30579899'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.530997419552379,0.503285537931001,0.00898396660926057,1.31515818113164,0.705823947016747,0.070411638412965,"hsa-mir-20b-5p","hsa-mir-589-3p",8870,17.9210756628056,21.6106879540773,"21.3558616961033","21.4475192416226","19.5908365981034","19.5309191184253","18.9856713678307","22.9719534873404","18.8942405698215","19.5896667226447","21.2736839726445","20.4519684900743","19.7852743305717","19.2068097680467","20.533301724546","23.05293559324","16.7348168504471","18.9058675118922","18.4855675307547","18.793435302781","22.8947811380874","18.2464914656564","19.8272763531649","20.7044714405302","20.2128921982009","19.272591568555","21.4998515746736","17.8035805379883","19.3210871936092","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9632,"SEC24C","hsa-mir-222-3p","hsa-mir-199a-5p",0.003,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30937952'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.863940325319415,0.061820557847157,0.0682575660614511,-0.493545764987622,0.904422680286827,0.0242879808647572,"hsa-mir-199a-5p","hsa-mir-222-3p",9632,14.2078891028519,15.8803576130702,"15.262876419681","17.1049528179675","14.4068545942755","15.5968534967725","18.168815370046","15.0647310232982","17.05640236755","14.8552156773657","15.6114040796543","18.1912104312819","15.0580277097401","17.4447822559913","17.1823028647858","17.7063201327321","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9632,"SEC24C","hsa-mir-222-3p","hsa-mir-199b-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29807015'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.863940325319415,0.061820557847157,0.186941206763681,-0.4140122208817,0.904422680286827,0.0242879808647572,"hsa-mir-199b-5p","hsa-mir-222-3p",9632,15.8803576130702,15.262876419681,"14.4068545942755","15.5968534967725","18.168815370046","15.0647310232982","17.05640236755","14.8552156773657","15.6114040796543","18.1912104312819","15.0580277097401","17.4447822559913","17.1823028647858","17.7431489750751","17.7063201327321","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9725,"TMEM63A","hsa-mir-2355-5p","hsa-let-7c-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.594480511032847,-0.200634859897396,0.0233464195077066,-0.555112454100892,0.898975223219474,0.0260459240123959,"hsa-let-7c-5p","hsa-mir-2355-5p",9725,15.2915709340969,15.4697606951948,"16.5344328634724","15.5161371047348","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10000,"AKT3","hsa-mir-106a-5p","hsa-mir-2355-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.0171577311018113,1.28681251764734,0.944576674317505,-0.0400901528483939,0.148884584325868,-0.291384077247303,"hsa-mir-2355-3p","hsa-mir-106a-5p",10000,15.7155755496318,13.6052371242965,"14.9622887504118","14.0342769492265","14.9698048575995","13.2599839330818","12.43690271919","15.020159575205","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10000,"AKT3","hsa-mir-503-5p","hsa-mir-29b-1-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.528390773993368,0.339686278455906,0.739227425515153,-0.19325946054503,0.148884584325868,-0.291384077247303,"hsa-mir-29b-1-5p","hsa-mir-503-5p",10000,16.1522026006344,13.6052371242965,"13.9593851708364","13.7032369835577","14.2529869033647","12.744198953801","15.7665390394948","14.9745857733823","13.8058883033783","12.3549048673619","14.9937890402171","14.5113577190203","15.4511279681064","16.1176016837214","13.8482422237393","14.396118459248","13.9334299531108","13.5771401092137","14.5833353523224","15.9160600848068","15.8809514918073","14.3964009089515","14.6780976320074","13.7676753780067","13.1922572803572","14.2239520720635","15.9674522973093","13.2345801657648","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10389,"SCML2","hsa-mir-377-5p","hsa-mir-212-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.059032875288998,-1.17655885125794,0.928462746992831,0.0479237911228037,0.870484129484198,-0.0357889527355181,"hsa-mir-212-3p","hsa-mir-377-5p",10389,13.4525948460429,13.2706934494635,"11.9380187869885","11.7785760234952","13.7929774547537","13.8601733672238","14.6441059997867","12.825858334978","11.0767097940522","11.5286651880829","15.125964475936","14.1443406489848","15.1299660053685","12.5150930082673","13.3545329045939","13.0120256581756","12.6723574573229","15.0870002431979","12.421789890416","13.767124283328","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10642,"IGF2BP1","hsa-mir-139-3p","hsa-mir-221-5p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27588393'>PubMedLink</a>","tarbase","tarbase",0.00497402567441627,-1.21542178973298,0.161900154955657,1.08671925317157,0.000212982046055,1.60955719417894,"hsa-mir-221-5p","hsa-mir-139-3p",10642,14.6906998694578,11.3999053954823,"8.29318489218114","11.1358197591007","6.02032875743303","9.14817383808666","13.268844762651","9.8919459942583","17.6031818185718","15.3877255458596","16.3204725861801","8.88982187390148","13.5740952582356","15.3181495083493","9.83262047901828","7.98269764382874","6.41052851532901","8.34592886588986","9.98331029036664","4.84399966877393","16.5416753390972","12.5847771704437","10.4902853625131","13.7174707673197","-2","12.8660542820484","13.0480885475786","12.6662851242891","-2","15.961598367599","13.6623146114923","10.1307058785773","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10810,"WASF3","hsa-mir-138-5p","hsa-mir-3065-5p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.118853415707329,1.48423725031056,0.245942387220081,0.93723489909276,0.212928946173339,-0.262375145545513,"hsa-mir-3065-5p","hsa-mir-138-5p",10810,12.0107039377694,9.83925603086017,"15.4659383694328","15.8450145879812","10.801116586688","14.5977148107429","11.9888183348072","12.6877343599585","9.62055623530267","14.2115109943431","9.89619579426375","14.0074172689839","16.4931522807691","10.0542026963435","13.3015793053268","10.7384364276103","12.0635225959531","12.0019003678527","10.6525493751984","14.6878230974274","17.0407077996926","13.6153419579531","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11145,"PLAAT3","hsa-mir-223-5p","hsa-mir-150-5p",0.002,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.934131443909185,0.0530548846518633,0.981372533938601,-0.00707109503669714,0.486951208621081,-0.138955624163677,"hsa-mir-150-5p","hsa-mir-223-5p",11145,14.349558096112,14.0265501486084,"14.0191583129967","15.3989351125742","15.8340548826404","14.6622659522174","12.8913274017926","18.9983114985627","14.6542391502068","15.0979443042797","12.8263687353656","13.8325786858411","17.3432920862164","14.2154816693143","16.5236961078535","15.8530543627295","14.8924195333556","17.0481793870894","12.8233158471667","13.3119984010714","14.3708445381547","15.9340830629428","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11180,"WDR6","hsa-mir-378c","hsa-mir-365a-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.849616763356858,-0.0949877895215712,0.500298457287638,-0.245230459756127,0.836225932984606,-0.0390892299404476,"hsa-mir-365a-3p","hsa-mir-378c",11180,17.8291481154051,19.804873651469,"18.3558488401284","18.2548735588946","18.5456503685063","19.3577596571737","19.8658414350001","18.367104845199","19.8131215004945","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22859,"ADGRL1","hsa-mir-1287-5p","hsa-mir-625-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.481739661551186,-0.292466629557359,0.268788802374947,0.837819568650752,0.488306259699248,-0.139008374995529,"hsa-mir-625-5p","hsa-mir-1287-5p",22859,16.8985554463364,16.6832762264899,"16.2856618125062","13.1055249671905","15.6605935592888","14.0095208980273","15.7544609391388","17.176912752871","14.7904733845538","13.0718082934102","14.1449649306544","13.9952173482749","16.5830396465118","14.0318910776835","15.9113334044105","13.9878369806883","14.5109169109787","12.9655222810218","12.2575177149641","17.0743673947712","17.0926542502614","13.7573852775004","17.5018371226083","15.4192813315505","17.3584972222703","15.4359330326562","17.1253586966166","14.5350613461048","16.5895449441408","16.8043851881516","14.8595128827979","17.6841500264829","16.5904744718188","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22936,"ELL2","hsa-mir-409-5p","hsa-mir-33a-3p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.338146533173189,-0.461834704251302,0.20384451412024,1.06534490885349,0.605350750033082,0.103953294499391,"hsa-mir-33a-3p","hsa-mir-409-5p",22936,16.2741726342261,20.0422826367473,"17.9602045197138","17.1815633606167","15.4455806289694","16.9865733524564","19.1034991510823","17.56152696794","18.8343022836313","16.9924889145496","17.747454149231","18.3306145376252","17.3332184189425","17.3059217318194","18.6326011366212","15.871368462031","17.1169020543781","16.5152611043099","18.4924001327032","16.0287878636635","14.5925658530746","18.6554362633572","18.2046882956667","16.6422057055498","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23362,"PSD3","hsa-mir-27b-5p","hsa-mir-182-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.535102389580143,-0.243545734909555,0.0882285542922699,0.471380349034425,0.803753255055617,-0.0526374306456253,"hsa-mir-182-5p","hsa-mir-27b-5p",23362,13.8080002626077,13.757864995069,"16.0299156393259","16.5772006699214","14.2002197373192","14.8319976456532","14.1450061433594","14.1126071355673","14.2686695406146","13.1654523925446","14.9392994835439","14.9828672052147","13.7607632195086","16.5895429839243","14.4426261997468","13.1776644667506","15.2614198969891","17.5860540683637","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23366,"KIAA0895","hsa-mir-497-5p","hsa-mir-29b-3p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0602786263793021,-0.736930236174511,0.504345584953716,-0.197838922359507,0.942055192484363,0.0158081466712367,"hsa-mir-29b-3p","hsa-mir-497-5p",23366,13.3822056451819,13.694537644629,"14.0256370063178","10.7469725228579","15.066002647276","13.8228775152866","13.7744698772177","15.2566702637388","13.6150964435883","13.58150744393","16.783665471697","14.0231398460674","14.0037080020804","11.9060877874162","13.6105243116615","14.5398833302228","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23657,"SLC7A11","hsa-mir-329-3p","hsa-mir-150-5p",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29028098'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31232491'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.440967641389707,-0.63191069521806,0.981372533938601,-0.00707109503669714,0.0988493706137747,0.399544482725979,"hsa-mir-150-5p","hsa-mir-329-3p",23657,14.6966753065937,13.9586895731407,"15.3766036179227","11.9221429283251","13.4011747748509","15.4748603063792","13.1607464623391","10.8874302567468","12.9779752026567","13.1845390895506","9.72130910155298","15.1748282729531","12.9591602068472","14.5760252752244","15.4379184910613","12.982795664872","14.3260709972644","12.3163431349038","12.8258221250956","12.9455072260196","10.2980851316712","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23657,"SLC7A11","hsa-mir-624-5p","hsa-mir-330-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.361537751302628,0.744086231359126,0.110016028611437,1.21165116322451,0.0988493706137747,0.399544482725979,"hsa-mir-330-3p","hsa-mir-624-5p",23657,15.6713247592803,12.9902814711587,"15.9794022915776","12.9566949215083","13.0354604830804","17.9517666722429","15.3532745109912","11.6766248003595","12.6987231982688","12.4190393560265","15.7408654883608","10.8874302567468","14.7145327110535","13.9411834036733","11.6635836796071","12.7791955915778","19.1568557907402","12.8568762458552","14.4860042959853","17.5032048701599","11.8115806073864","12.5553963095377","13.2802681316734","15.3216895146139","9.17234169722283","14.3260709972644","12.3170423114751","15.1468735481533","12.7103849995153","11.886975735122","11.2894831137428","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
26018,"LRIG1","hsa-mir-548j-5p","hsa-mir-149-5p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0706477898331914,2.6858489615107,0.995411595704346,0.00215947064525434,0.486294108956282,-0.136240430642658,"hsa-mir-149-5p","hsa-mir-548j-5p",26018,15.8294440726915,14.7797766822215,"14.1874015495461","17.3571805232584","18.8372610069822","14.3870906257038","14.2185113227464","15.5766663907619","14.4173688111014","15.1566229163091","16.9703967045698","14.6332237599501","17.4086103675939","15.54063828198","18.0598738276862","15.6339871003081","16.2286695079974","16.4139197475631","19.8387295604216","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
