"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40","_c41","_c42","_c43","_c44","_c45","_c46","_c47","_c48","_c49","_c50","_c51","_c52","_c53","_c54","_c55","_c56","_c57","_c58","_c59","_c60","_c61","_c62","_c63","_c64","_c65","_c66","_c67","_c68"
7422,"VEGFA","hsa-mir-199a-5p","hsa-mir-194-3p",0.006,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/30937952'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10448304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12189553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12821346'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15048132'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15368588'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/15790444'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17549406'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17678892'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19352388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19566820'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19574782'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20797778'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21163514'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21222176'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21546870'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23193915'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23861821'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23963849'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24297386'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24737201'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24782650'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25061734'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25135429'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25541433'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25855930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26067630'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26526574'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28177889'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28720059'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29247526'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29344192'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29434970'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29654110'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29666026'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29928441'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30037277'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30338794'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30458457'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31035945'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31452725'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31704874'>PubMedLink</a>","mirtarbase","tarbase",0.0682575660614511,-0.493545764987622,0.242205688094544,0.961791134879414,0.847041970156117,-0.0372305242403046,"hsa-mir-194-3p","hsa-mir-199a-5p",7422,19.2073368094946,18.6140707946965,19.4239315485843,"16.1562694882297","19.1980796035939","19.9193088785516","18.0891786377107","20.0545228482681","17.6127694214524","18.9141922251096","18.7768725221388","19.5264639886342","18.9858162396111","18.8166685507138","18.5409083535125","19.4703064571889","20.0168004707508","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7837,"PXDN","hsa-let-7c-5p","hsa-mir-33a-3p",0.005,FALSE,NA,NA,NA,"tarbase","tarbase",0.0233464195077066,-0.555112454100892,0.20384451412024,1.06534490885349,0.684015920153347,-0.0814654891837779,"hsa-mir-33a-3p","hsa-let-7c-5p",7837,18.4843262350277,17.5729788681754,17.7114068251364,"16.2036129838439","13.6357071884176","13.2349998440805","16.9593515337295","16.343906516502","13.6425860597069","17.8752435015612","18.1363259919995","19.413416522608","16.4288458541811","16.3617054988987","16.6509550876995","20.3003280056544","19.0688339182307","13.635778847707","15.8249559114711","19.5139586793164","16.5278860846052","16.6563218337762","18.715634294436","19.1866219893253","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
7855,"FZD5","hsa-mir-149-5p","hsa-mir-19a-3p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.995411595704346,0.00215947064525434,0.422649790567994,0.340295375219834,0.754674121971994,0.0667347032913854,"hsa-mir-19a-3p","hsa-mir-149-5p",7855,13.8702124809253,15.289209141571,16.6615801611983,"16.8397186712401","14.5410472369778","17.0312384702033","16.8942573472913","16.664049158221","13.9372114178292","14.5408574960027","17.5501727252388","16.1730845511063","15.6332331158774","15.0815824643834","19.3065872634808","15.2047720655256","17.4748576522627","17.0492955746881","17.6414741462112","15.1073058897316","13.7321874071694","17.819643648145","16.5830147026104","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8038,"ADAM12","hsa-mir-29c-3p","hsa-mir-135b-3p",0.008,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.162525651892987,-0.366338630200331,0.0187317739494909,3.11282904058621,0.225380528578674,0.282293909614505,"hsa-mir-135b-3p","hsa-mir-29c-3p",8038,15.5001813574786,14.8073283558961,17.7912927449251,"16.4333068596498","17.0913130751607","15.1869838848524","14.2102270984534","13.119550798203","15.6267713383816","14.9594411870435","14.1064394149197","12.435471559527","15.998615034134","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8519,"IFITM1","hsa-mir-363-3p","hsa-mir-3934-5p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29051711'>PubMedLink</a>","mirtarbase","mirtarbase",0.0110639967552923,1.39129082455495,0.0207601853757442,2.79376834427386,0.985056195711797,-0.0033435315164246,"hsa-mir-3934-5p","hsa-mir-363-3p",8519,20.2771161801246,20.3243403844355,23.2501877653305,"22.7102729111693","24.8338112416526","21.1605571201239","22.2762959306951","20.6392882812883","22.04763759893","21.2341078841046","22.644882535863","21.9118689397675","21.340321750917","22.0101133678705","23.0446750128513","20.7672555363447","24.2488483593616","21.6394718082919","20.9596188551888","22.5886242489326","20.5858820830815","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8792,"TNFRSF11A","hsa-mir-19a-3p","hsa-mir-503-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29146991'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31052546'>PubMedLink</a>","mirtarbase","mirtarbase",0.422649790567994,0.340295375219834,0.528390773993368,0.339686278455906,0.959175689034486,0.0114150889015052,"hsa-mir-503-5p","hsa-mir-19a-3p",8792,14.1875142840645,12.769470471936,14.5944498555329,"15.3441350356997","15.2143068246497","14.1392813073412","15.5240025303338","14.4424448286054","15.4466815909607","13.4142210090074","14.8483068597668","13.6102892547511","15.0730661532521","11.9814955816668","12.2784030794032","14.6074090065776","14.2524451835626","15.6455610169712","14.9932710367721","13.5917418856464","15.2787246657097","15.3188668582114","10.3862355854925","14.2232143610474","13.5569514523967","14.6595844850403","10.7767586498765","14.336415550784","12.3282080128149","15.4834593977008","15.1181025623882","13.7810300787745","13.477395505922","16.1123157035309","14.4566942549444","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8853,"ASAP2","hsa-mir-452-3p","hsa-mir-127-5p",0.0075,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11042905'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25684462'>PubMedLink</a>","tarbase","tarbase",0.0906569632710238,1.02483063895812,0.231231505302891,-0.389544090612001,0.681070724805721,0.0876049572286966,"hsa-mir-127-5p","hsa-mir-452-3p",8853,16.3646554130313,17.4133984924311,17.7225782254018,"15.9922654899901","14.2026659894779","17.4864488355132","16.3655239454853","14.8395841875016","14.9463637580648","17.3534225369809","17.3742729061399","15.1233310996035","17.3556162817134","16.4196571120856","17.7039745774113","17.3738225134662","16.140524357872","17.4389016637252","17.4389349761352","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8870,"IER3","hsa-mir-589-3p","hsa-mir-20b-5p",0.0065,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25666857'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26973248'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30579899'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.530997419552379,0.503285537931001,0.00898396660926057,1.31515818113164,0.705823947016747,0.070411638412965,"hsa-mir-20b-5p","hsa-mir-589-3p",8870,21.6269825585383,20.0807674815389,21.3944793680605,"20.723697169091","19.8502364707968","20.5756578489386","21.1102937219613","19.0957552818301","20.7660205274136","20.6182359068283","20.0582742794287","20.2298574684903","22.1009565795151","20.5220230849263","21.552071408192","20.9993545302662","21.2949289688425","23.2684078828604","19.8602467688992","20.7759471281146","19.2579754394224","18.1739175949025","21.2472529171712","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9632,"SEC24C","hsa-mir-222-3p","hsa-mir-199a-5p",0.003,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30937952'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.863940325319415,0.061820557847157,0.0682575660614511,-0.493545764987622,0.904422680286827,0.0242879808647572,"hsa-mir-199a-5p","hsa-mir-222-3p",9632,18.0263225734088,17.229149955092,18.0731395587598,"17.2751459702452","17.6001595602506","17.9681229367375","17.0154894575192","17.8894630514863","18.1602814501144","17.8272527078714","17.2413107016091","18.03593027852","17.5524430365372","17.5807221825609","17.8505442863509","17.9402554753891","18.6215102195842","18.3147957859876","17.9972644174663","17.6913280362214","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9632,"SEC24C","hsa-mir-222-3p","hsa-mir-199b-5p",0,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/29807015'>PubMedLink</a>",NA,"mirtarbase","tarbase",0.863940325319415,0.061820557847157,0.186941206763681,-0.4140122208817,0.904422680286827,0.0242879808647572,"hsa-mir-199b-5p","hsa-mir-222-3p",9632,18.1244753783395,11.9344602661596,18.0263225734088,"17.229149955092","17.2751459702452","17.6001595602506","17.9681229367375","17.8124643988489","17.0154894575192","17.8894630514863","17.8272527078714","18.030861602177","17.2413107016091","17.2049244463058","18.03593027852","17.5524430365372","17.5807221825609","17.8505442863509","17.9500860972439","17.9402554753891","18.6215102195842","17.6184167953151","18.3147957859876","17.9972644174663","17.6913280362214","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9725,"TMEM63A","hsa-mir-2355-5p","hsa-let-7c-5p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.594480511032847,-0.200634859897396,0.0233464195077066,-0.555112454100892,0.898975223219474,0.0260459240123959,"hsa-let-7c-5p","hsa-mir-2355-5p",9725,17.4613542266419,16.638234879686,18.056058326238,"15.6283073708753","17.6590972226351","14.9356564907014","17.1275607342981","18.8936953778501","18.2759906941975","16.2264069344425","18.768420882923","19.4531470346863","15.0625220393429","16.5737318723856","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10000,"AKT3","hsa-mir-106a-5p","hsa-mir-2355-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.0171577311018113,1.28681251764734,0.944576674317505,-0.0400901528483939,0.148884584325868,-0.291384077247303,"hsa-mir-2355-3p","hsa-mir-106a-5p",10000,14.8717684594564,17.8026925852046,15.7582779772552,"13.9934572601299","16.6198706361005","16.092285588835","13.77892983699","16.1176016837214","14.8855585363642","16.304470792356","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10000,"AKT3","hsa-mir-503-5p","hsa-mir-29b-1-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","mirtarbase",0.528390773993368,0.339686278455906,0.739227425515153,-0.19325946054503,0.148884584325868,-0.291384077247303,"hsa-mir-29b-1-5p","hsa-mir-503-5p",10000,14.3545443038356,15.1687022772291,15.1025999747911,"16.0260768629935","15.5762074375945","15.7155755496318","14.5070366147953","16.5952764249445","16.3645338068667","15.1447291629996","16.6198706361005","17.2695502379713","15.2953825060935","17.1770555714987","14.567886675149","15.8281879418373","15.5403963167273","14.6912983254523","16.6427332673933","17.6347728702862","13.7952614468006","13.0360395578091","14.1111394253377","15.0782322755227","16.304470792356","14.2892050826371","15.9616909769019","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10389,"SCML2","hsa-mir-377-5p","hsa-mir-212-3p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.059032875288998,-1.17655885125794,0.928462746992831,0.0479237911228037,0.870484129484198,-0.0357889527355181,"hsa-mir-212-3p","hsa-mir-377-5p",10389,15.2457237440654,14.1373326591675,14.8063458662483,"13.6574880670811","14.0627131301435","12.6689227535169","11.2565016312837","12.7889226644263","15.9502512748922","14.3306212317622","15.7774543580797","14.4558388584526","12.7277199253009","15.085789424764","17.2267314475682","15.6086175644485","15.2765094298647","12.9488815921237","14.9441215766269","14.7569073265527","12.8731362438008","15.0878077401378","14.0937611327531","11.6226233039683","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10642,"IGF2BP1","hsa-mir-139-3p","hsa-mir-221-5p",0.0055,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27588393'>PubMedLink</a>","tarbase","tarbase",0.00497402567441627,-1.21542178973298,0.161900154955657,1.08671925317157,0.000212982046055,1.60955719417894,"hsa-mir-221-5p","hsa-mir-139-3p",10642,10.0742820696982,15.6341092627298,8.2187921809647,"16.5363446983937","10.7696582280711","11.7360330449292","12.7512611619096","11.4243298293225","13.1281590512582","15.8480299275284","14.3115793455294","15.1734431037825","12.5660724279049","16.3678581933906","6.54983908605295","13.6474613437383","13.2799416146701","16.64557145864","11.1998984133903","11.7540475652428","14.7383187145072","15.2155581000474","9.9955978459656","14.1767499158238","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10810,"WASF3","hsa-mir-138-5p","hsa-mir-3065-5p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28797320'>PubMedLink</a>",NA,NA,"tarbase","mirtarbase",0.118853415707329,1.48423725031056,0.245942387220081,0.93723489909276,0.212928946173339,-0.262375145545513,"hsa-mir-3065-5p","hsa-mir-138-5p",10810,15.8052658259884,16.0122241102846,15.7912455005219,"16.9563158339261","13.1164564807688","11.6952519810543","15.0502034315637","13.8617870622643","15.537725446223","12.5021043934132","7.7552727207839","12.4622940139389","10.5013351370705","14.5261232992858","9.97917782025095","14.682773200478","18.3436592805181","15.5542733938543","15.4073027641775","10.2521858757198","14.4592266120219","16.3340816866245","15.7312936644096","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11145,"PLAAT3","hsa-mir-223-5p","hsa-mir-150-5p",0.002,FALSE,NA,NA,NA,"mirtarbase","mirtarbase",0.934131443909185,0.0530548846518633,0.981372533938601,-0.00707109503669714,0.486951208621081,-0.138955624163677,"hsa-mir-150-5p","hsa-mir-223-5p",11145,13.0727127815868,20.0059454536267,14.9422472185296,"16.0980389295405","14.1591126275703","18.2584133623117","15.99495732046","19.4720876596431","15.7245312650336","18.8499397070222","16.9732842622558","14.8120558196548","15.5900670822769","15.4133461171576","15.5179767984045","18.562627990656","19.8723861783861","16.5001895707276","16.3499421790091","20.7591785315272","19.3890765050998","13.6020825271345","13.5717710137074","20.7612424135526","12.7403481655236","16.6696678872912","13.6910990856147","14.3089796516013","13.4079996517903","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11180,"WDR6","hsa-mir-378c","hsa-mir-365a-3p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",0.849616763356858,-0.0949877895215712,0.500298457287638,-0.245230459756127,0.836225932984606,-0.0390892299404476,"hsa-mir-365a-3p","hsa-mir-378c",11180,19.8675856589614,19.931073812403,18.6151761804738,"19.050276693298","18.3061443506247","19.2687932664935","20.0600965426635","20.03775940859","18.4557689612231","20.2002742194858","20.3036332504339","20.163746996242","20.1486844050909","18.8998688556097","18.7323394948061","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22859,"ADGRL1","hsa-mir-1287-5p","hsa-mir-625-5p",0.001,FALSE,NA,NA,NA,"tarbase","tarbase",0.481739661551186,-0.292466629557359,0.268788802374947,0.837819568650752,0.488306259699248,-0.139008374995529,"hsa-mir-625-5p","hsa-mir-1287-5p",22859,14.1530715736735,17.217216610735,13.7668960094436,"18.0145287556303","17.5468639709699","17.0030006059117","16.4045378638343","14.3701344231425","17.6644856650354","14.2615386197521","18.3720093007624","14.4809335416658","17.100011734631","13.7938662372467","17.5354726692594","14.008284060488","17.0069278807187","17.9354689609195","16.7860033148988","17.4725010385235","18.1069872790391","15.9354517685024","15.7066551781679","14.7989294016879","18.1613879951768","17.8133256542885","17.6600843254544","16.9256493101788","16.5632151605472","17.4642154677629","15.665415636415","13.511999759261","14.3893758102591","18.2382732889543","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22936,"ELL2","hsa-mir-409-5p","hsa-mir-33a-3p",0.007,FALSE,NA,NA,NA,"tarbase","mirtarbase tarbase",0.338146533173189,-0.461834704251302,0.20384451412024,1.06534490885349,0.605350750033082,0.103953294499391,"hsa-mir-33a-3p","hsa-mir-409-5p",22936,19.3409283112124,19.7165723119788,18.6781800030832,"18.6527961538309","16.696306020638","17.8120199950417","18.219040204768","18.5258809065239","17.1113385362349","18.7822796654996","20.156411565064","17.9064297799953","20.2894851477555","17.823605504282","17.2169770665448","17.2073098598959","18.5391984443007","17.1319515622826","18.2709055920204","17.87964840894","18.9071692160802","16.8327749263437","18.9518361293215","18.3226002041057","18.7882502046992","19.0164543324981","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23362,"PSD3","hsa-mir-27b-5p","hsa-mir-182-5p",0.0035,FALSE,NA,NA,NA,"tarbase","tarbase",0.535102389580143,-0.243545734909555,0.0882285542922699,0.471380349034425,0.803753255055617,-0.0526374306456253,"hsa-mir-182-5p","hsa-mir-27b-5p",23362,16.7901344039981,15.4970957388258,15.6580926191931,"15.0730711329761","15.9696290690318","15.2254611979214","13.2544763364768","13.4909169664623","16.121297000205","16.6294708996821","15.4010591191054","15.8739068602292","16.3229120456076","16.0335718823882","15.046850127769","15.7148358832352","13.978703282905","14.3472408125531","16.1987457672443","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23366,"KIAA0895","hsa-mir-497-5p","hsa-mir-29b-3p",0,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0602786263793021,-0.736930236174511,0.504345584953716,-0.197838922359507,0.942055192484363,0.0158081466712367,"hsa-mir-29b-3p","hsa-mir-497-5p",23366,16.0617948398292,11.4271482178532,16.1605295930581,"12.1675816816737","15.9961171336992","15.7334570010235","16.0244140736346","15.0248012352255","15.77626422126","15.5635163737684","14.5233233889378","16.1644061411378","14.2836866675924","16.3106741403633","16.0967270744889","14.5661186950296","14.2115527483419","15.0331583819066","14.8813291361375","14.3909042361788","14.4489440658924","12.1713245037691","13.6014065983245","15.03968579697","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23657,"SLC7A11","hsa-mir-329-3p","hsa-mir-150-5p",0.005,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/29028098'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/31232491'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.440967641389707,-0.63191069521806,0.981372533938601,-0.00707109503669714,0.0988493706137747,0.399544482725979,"hsa-mir-150-5p","hsa-mir-329-3p",23657,14.4926601356983,16.6515138937336,15.5454371579324,"13.4389320424118","13.9329657582375","15.0118159556281","18.3408757355386","13.8709446057561","18.5893609628008","11.9190658003295","15.2518654394514","17.0110024532528","14.2486315654447","14.7613257848327","15.970220113475","19.2097934889073","14.312255923473","13.6015158379314","16.6075949271419","8.58242915870143","12.9486821837216","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23657,"SLC7A11","hsa-mir-624-5p","hsa-mir-330-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.361537751302628,0.744086231359126,0.110016028611437,1.21165116322451,0.0988493706137747,0.399544482725979,"hsa-mir-330-3p","hsa-mir-624-5p",23657,15.0118159556281,14.3817317867481,15.3959106770453,"13.0261178789031","16.6434224988326","19.7965371392245","11.8702656275808","14.3952917441147","14.020373766492","15.4379184910613","9.43108873011862","14.4603630810161","15.8187070510622","15.5504407527221","15.6897446766777","16.7660114721935","14.8295426040441","15.7089398443722","17.6381593527364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
