"entrezgene_id","hgnc_symbol","mirna1","mirna2","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","miRNA1_pvalue","miRNA1_logFC","miRNA2_pvalue","miRNA2_logFC","mRNA_pvalue","mRNA_logFC","mi2","mi1","mrna","_c3","_c4","_c5","_c6","_c7","_c8","_c9","_c10","_c11","_c12","_c13","_c14","_c15","_c16","_c17","_c18","_c19","_c20","_c21","_c22","_c23","_c24","_c25","_c26","_c27","_c28","_c29","_c30","_c31","_c32","_c33","_c34","_c35","_c36","_c37","_c38","_c39","_c40"
8428,"STK24","hsa-mir-155-5p","hsa-mir-130b-5p",0.0025,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.630865267829754,0.0713413033585589,0.752001546849651,0.0721131116302152,0.947586604945675,0.00692901339643592,"hsa-mir-130b-5p","hsa-mir-155-5p",8428,16.975966134717,17.0004627788628,"18.0122494388225","17.7011239642645","17.1072339341606","16.9984818880909","18.3000326117237","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8653,"DDX3Y","hsa-mir-224-5p","hsa-mir-203a-3p",0.004,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0002219630824822,0.764037999987612,0.979725449690497,-0.00288658619650277,0.978758498075898,0.00304857291895681,"hsa-mir-203a-3p","hsa-mir-224-5p",8653,17.4898680146028,9.63715717632272,"17.9965418720789","15.0144973197444","18.2750440687437","15.450227356386","14.6164087981638","18.3355434870061","14.6481791860588","15.459626172032","13.9651312470118","14.3553576044171","13.6171296033098","14.7170255998158","14.6733932332424","16.8932629265659","9.33136869933732","14.0690509498467","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
8660,"IRS2","hsa-mir-155-5p","hsa-mir-589-3p",0.006,FALSE,NA,NA,NA,"tarbase","tarbase",0.630865267829754,0.0713413033585589,0.126150540956684,0.526426562181466,0.656899106749788,-0.0468700632765882,"hsa-mir-589-3p","hsa-mir-155-5p",8660,17.1033026214532,19.4028635443457,"17.0028233951947","15.4322769597992","15.7340692589862","17.3518900620054","17.8971203860436","16.9552724100465","19.3009972487693","14.9021565415497","16.4271761689064","16.1370436604052","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9066,"SYT7","hsa-let-7f-5p","hsa-mir-139-3p",0.003,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.448637560671287,-0.0869838972190063,0.0155953923555376,-0.507594052153583,0.285047018695555,0.122790486680479,"hsa-mir-139-3p","hsa-let-7f-5p",9066,17.8633188617667,19.7946664307337,"13.3525403968536","16.6798198861956","14.1236762324958","13.9406323219092","16.9913907130387","13.5731493628653","12.6726456003289","13.8654387018801","12.7379883446043","14.7400320105351","14.773588060294","13.8306609932139","13.5509703444231","17.3549152019251","13.7910301167757","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9213,"XPR1","hsa-mir-143-3p","hsa-mir-150-5p",0.0045,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/27358073'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/28659612'>PubMedLink</a>",NA,"tarbase","mirtarbase",0.0893240922835545,-0.171468301569719,0.307981527922581,-0.148379898384089,0.351698442442284,0.10053644813699,"hsa-mir-150-5p","hsa-mir-143-3p",9213,16.9488059038893,17.1838514775049,"19.015969442829","17.4004470627134","17.363370611003","17.4540076589846","16.7254873666028","18.2431156822654","17.3631844887926","16.9375449281215","17.5201976688743","16.9703998615334","17.0408119733416","17.4181907127895","18.0385964826159","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9369,"NRXN3","hsa-mir-455-3p","hsa-mir-651-5p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28633632'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gov/28770965'>PubMedLink</a>",NA,NA,"mirtarbase","tarbase",0.0640264221845851,0.317840264678041,0.467658966357688,0.222695525930073,0.509727947527816,-0.0841520028408378,"hsa-mir-651-5p","hsa-mir-455-3p",9369,9.28188894328264,9.81817102704452,"11.1852594552388","12.3694505784086","11.3074095356223","15.6202520065398","11.9671756163534","11.3609625158783","12.8711921716051","10.2273664348777","12.8162701589543","11.5081402760843","11.4207798681885","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9424,"KCNK6","hsa-mir-20b-5p","hsa-mir-129-5p",0.0025,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>",NA,NA,"mirtarbase","mirtarbase",0.17355875913484,-0.278819620450661,1.63148570269129e-05,-1.03372416491895,0.915382758238798,0.0113132099698103,"hsa-mir-129-5p","hsa-mir-20b-5p",9424,16.2693140253922,16.0272726746428,"15.8215734052386","16.0896585157076","18.0075716659317","15.8067507533675","16.6453558200135","18.0854325232733","17.0742893061686","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9444,"QKI","hsa-mir-150-3p","hsa-mir-129-5p",0.0015,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/28659612'>PubMedLink</a>",NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27358073'>PubMedLink</a>","tarbase","tarbase",0.993629773185315,-0.00324259697822364,1.63148570269129e-05,-1.03372416491895,0.814854562062984,0.0257163363484767,"hsa-mir-129-5p","hsa-mir-150-3p",9444,15.6157571466704,16.565422434436,"16.391706993656","16.8001105803405","16.3847897039615","17.1599125621618","15.9175860715025","13.6847120647855","15.3295762890741","16.769374059361","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9625,"AATK","hsa-mir-940","hsa-let-7c-5p",0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31085718'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.00588018389893562,1.08526486306288,0.183336087410241,-0.173707089910041,0.261357026603841,-0.126258431396911,"hsa-let-7c-5p","hsa-mir-940",9625,15.2193934895407,14.8664565269568,"13.7426070011461","13.127951569384","12.5312472214405","14.0082489250071","14.8262755367778","13.6074750038355","13.1541436654453","14.1460270145993","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9687,"GREB1","hsa-mir-19a-3p","hsa-mir-106b-5p",0.002,FALSE,NA,NA,NA,"tarbase","tarbase",0.321989538623403,0.182199266719142,0.294031875942692,0.158828026609789,0.390329957492435,-0.105551088059445,"hsa-mir-106b-5p","hsa-mir-19a-3p",9687,13.3268900926016,11.4625444425705,"15.248181343412","14.3814961356807","12.3924728006644","11.5416419128121","13.1735760278911","12.0967694502334","13.9416525445468","9.36319335514807","11.7160603936725","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9792,"SERTAD2","hsa-mir-421","hsa-mir-19a-3p",0.0055,FALSE,NA,NA,NA,"tarbase","tarbase",0.0217342642495747,0.730397982904809,0.321989538623403,0.182199266719142,0.732647020859768,0.0364867471093232,"hsa-mir-19a-3p","hsa-mir-421",9792,16.5673343783381,16.2203523521313,"17.2453819182728","19.041253921362","17.122670865652","17.2710588225222","17.2582156367614","18.6981974033671","18.2406124436255","16.4382281842291","17.0328046914414","17.0665581794456","18.878643218285","16.7571058280554","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9839,"ZEB2","hsa-mir-200b-3p","hsa-mir-192-5p",0,TRUE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/21426561'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28861321'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28927031'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30824187'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31387451'>PubMedLink</a>","mirtarbase","tarbase",0.640217045091362,-0.0614773092367593,0.0803958209042905,-0.221037594709915,0.731647862741633,-0.0399071241507971,"hsa-mir-192-5p","hsa-mir-200b-3p",9839,14.6911491290465,13.6521592476066,"12.7371708407701","14.6441408950058","14.6193745091141","11.7644918741201","13.3060621874201","13.1970510686674","12.9355497337098","13.2394685481875","14.069302191537","14.0260964548753","13.7368086108565","15.5628229240109","13.306189003571","12.8978154674325","14.0818778787824","12.1381811707563","14.3317630642696","15.5718262079343","14.151967413869","12.1416259732627","14.4292543940086","13.5660488481234","12.0330229948736","14.6149227946374","13.7735982633776","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
9859,"CEP170","hsa-mir-33a-3p","hsa-mir-532-3p",0.001,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.928037588668743,0.0305053885936759,0.812388885842357,-0.0465769541710914,0.451663708140763,0.0855339662835952,"hsa-mir-532-3p","hsa-mir-33a-3p",9859,17.486914344824,15.0282266861408,"14.4661317439176","15.0533186891565","15.8506198563665","15.7251271250015","15.5610213289562","15.8225113245272","15.6109479654665","14.5094829122686","15.9896347259811","14.9310185361717","14.9424405292224","14.5861714640276","16.4127266218273","15.6574407409504","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10066,"SCAMP2","hsa-let-7a-2-3p","hsa-mir-1301-3p",0.0085,FALSE,NA,NA,NA,"mirtarbase","mirtarbase tarbase",0.857288829248601,0.0601651236333762,0.0608525796638987,0.488708560631314,0.8765657502501,-0.0157540121358486,"hsa-mir-1301-3p","hsa-let-7a-2-3p",10066,18.5934520118568,18.2854008789969,"19.1953878624864","19.5931279370718","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10140,"TOB1","hsa-mir-32-3p","hsa-mir-301a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","tarbase",0.439240945718331,0.315700833676381,0.0534041557798386,0.48363707023578,0.773330629277556,-0.0290616777555513,"hsa-mir-301a-3p","hsa-mir-32-3p",10140,18.0764454527453,18.489311801621,"19.2492657287487","18.7965180840699","18.4796014066083","18.6406068562835","18.6663630432452","19.9065558944303","17.3537260290254","18.6181906400835","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10150,"MBNL2","hsa-mir-182-5p","hsa-mir-33a-5p",0.007,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"tarbase","tarbase",0.756471969257837,-0.0354651886100591,0.899115456865563,-0.0265006015525863,0.772245867997984,-0.0295396153406301,"hsa-mir-33a-5p","hsa-mir-182-5p",10150,17.8611514450791,15.5268725605642,"20.1878216469421","18.1707709702464","19.23157618684","18.0752307055106","18.7087685514187","18.5920683616808","17.8388876685837","19.3898512767701","19.9419397665157","18.536706366982","17.4574502021071","18.1766869196009","17.6219266111679","18.3994297809925","17.9986923743343","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10150,"MBNL2","hsa-mir-183-5p","hsa-mir-33a-5p",0.0055,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,"tarbase","tarbase",0.574819290146162,0.0694263331403713,0.899115456865563,-0.0265006015525863,0.772245867997984,-0.0295396153406301,"hsa-mir-33a-5p","hsa-mir-183-5p",10150,17.8611514450791,15.5268725605642,"20.1878216469421","18.1707709702464","18.0752307055106","18.7087685514187","19.8012375827202","17.8388876685837","19.3898512767701","19.9419397665157","18.536706366982","17.4574502021071","18.1766869196009","18.5860756126461","18.6322825646983","17.6219266111679","18.3994297809925","17.9986923743343","17.2916949641611","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10150,"MBNL2","hsa-mir-33a-5p","hsa-mir-616-5p",0.004,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.899115456865563,-0.0265006015525863,0.495030539879393,0.247843371924462,0.772245867997984,-0.0295396153406301,"hsa-mir-616-5p","hsa-mir-33a-5p",10150,18.5589650663527,19.23157618684,"18.0752307055106","17.6596097517727","19.3898512767701","19.9419397665157","17.9532843779774","17.3263605269564","18.6322825646983","17.6219266111679","18.3994297809925","17.4699636874795","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10150,"MBNL2","hsa-mir-33a-5p","hsa-mir-96-5p",0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gov/31401160'>PubMedLink</a>",NA,NA,"tarbase","tarbase",0.899115456865563,-0.0265006015525863,0.151923927204803,0.303901529773666,0.772245867997984,-0.0295396153406301,"hsa-mir-96-5p","hsa-mir-33a-5p",10150,17.8611514450791,15.5268725605642,"18.5589650663527","20.1878216469421","18.7087685514187","18.5920683616808","19.8012375827202","17.8388876685837","19.9419397665157","18.536706366982","17.4574502021071","18.1766869196009","18.6322825646983","17.6219266111679","19.3186252435504","18.3994297809925","17.9986923743343","17.2916949641611","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10152,"ABI2","hsa-mir-193b-3p","hsa-mir-3127-5p",0.001,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30464518'>PubMedLink</a>","mirtarbase tarbase","mirtarbase",0.914150223202021,-0.0183899108239521,0.281269310269274,0.29999594690153,0.958089706880687,0.00595503135260267,"hsa-mir-3127-5p","hsa-mir-193b-3p",10152,13.7785818466115,14.0641058902698,"15.0308044532332","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10152,"ABI2","hsa-mir-193b-3p","hsa-mir-532-3p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/30464518'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.914150223202021,-0.0183899108239521,0.812388885842357,-0.0465769541710914,0.958089706880687,0.00595503135260267,"hsa-mir-532-3p","hsa-mir-193b-3p",10152,14.0374516320308,14.7021208337218,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10184,"LHFPL2","hsa-mir-183-5p","hsa-mir-224-5p",0.0025,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.574819290146162,0.0694263331403713,0.0002219630824822,0.764037999987612,0.971486788443166,0.00386349645727059,"hsa-mir-224-5p","hsa-mir-183-5p",10184,16.2077395027514,16.6748442387484,"15.566694809593","16.0638021970527","17.1673722307042","17.8210083453092","16.6861026931952","16.5826790306831","15.2705216621879","17.4170676531542","17.271786673064","17.4535974456406","16.2867724389863","16.4807044859669","17.0212312538057","16.3441668809958","16.4506871299748","16.1006049639364","15.7990378982102","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10184,"LHFPL2","hsa-mir-224-5p","hsa-mir-425-5p",0.0095,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0002219630824822,0.764037999987612,0.779996097741154,0.0419578542384339,0.971486788443166,0.00386349645727059,"hsa-mir-425-5p","hsa-mir-224-5p",10184,16.2358506894218,15.2705216621879,"17.271786673064","18.0977667306999","16.1006049639364","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10391,"CORO2B","hsa-mir-215-5p","hsa-mir-192-5p",0.002,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>",NA,"mirtarbase tarbase","mirtarbase tarbase",0.450941209449217,-0.203105183867025,0.0803958209042905,-0.221037594709915,0.284708385658768,-0.128856879553704,"hsa-mir-192-5p","hsa-mir-215-5p",10391,12.7290534895531,14.6767241826258,"12.4834108466089","13.0552838861293","13.6695642975616","13.0560734700695","12.1103561723875","11.5876392199511","11.2655565441433","10.0746436012282","11.2285368417233","12.4984324286994","11.435203564352","13.781665775615","11.0385533586994","12.439817876269","10.0746436012282","11.8234552467157","11.9319799248228","11.2663900928322","12.6364805461879","11.952812982817","11.7526410064718","9.45555156517856","12.1444672046956","12.2184638029027","9.72105040646579","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10395,"DLC1","hsa-mir-130b-3p","hsa-mir-429",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/16862168'>PubMedLink</a>","mirtarbase","mirtarbase",0.220313478922527,0.258365789803364,0.87706802253632,0.0242341317434676,0.420347947144769,-0.0898451044913402,"hsa-mir-429","hsa-mir-130b-3p",10395,14.5436477576282,13.6833364573552,"15.9072119319418","14.5335285782151","15.4733074476109","13.6873234161384","14.9499313516874","15.0694110561244","14.6505675331804","14.8643678908968","14.5169678934722","13.1104758858473","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
10628,"TXNIP","hsa-mir-106a-5p","hsa-mir-20b-5p",0.0015,FALSE,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/28035762'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/28325828'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29934340'>PubMedLink</a>","mirtarbase tarbase","mirtarbase tarbase",0.540073673841997,-0.128986623206974,0.17355875913484,-0.278819620450661,0.17573735454803,-0.129047481139731,"hsa-mir-20b-5p","hsa-mir-106a-5p",10628,21.1798180521491,19.1437566083,"18.247405549934","19.6037861442235","22.5286792415385","22.0850134866031","21.5819082344453","19.8307828801371","19.616578253122","20.9855076139085","20.1244048197063","21.0092437184618","21.2025809123351","19.3178870855037","20.3187086720568","21.4743729076044","20.7976252786432","19.7661749729317","19.5846313339542","21.4385248515885","19.9076153184483","20.4926261386978","19.0817038382538","22.70434361651","18.2906037975428","17.6865661608188","19.3350504268461","18.8726700538976","19.1302751538018","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11096,"ADAMTS5","hsa-mir-129-5p","hsa-mir-138-5p",0.003,FALSE,NA,NA,NA,"tarbase","tarbase",1.63148570269129e-05,-1.03372416491895,0.292443423235517,-0.3655107475303,0.827912900899779,-0.0256868169086183,"hsa-mir-138-5p","hsa-mir-129-5p",11096,14.1716508331335,13.0839741731473,"13.8324837881883","14.932449494442","12.3960049475716","12.6315651032005","13.6585092635556","13.4827509934324","12.1251049950384","14.323917508356","12.4480805604956","13.0649905587269","16.3124334465915","14.8010592395982","11.6888937863598","11.6868246931909","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11228,"RASSF8","hsa-mir-362-5p","hsa-mir-29b-1-5p",0,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26439687'>PubMedLink</a>","tarbase","tarbase",0.210380157275523,-0.257404641576783,0.624807128775781,0.134306707452696,0.965904453980065,-0.00485301642919784,"hsa-mir-29b-1-5p","hsa-mir-362-5p",11228,13.5055721004755,17.696881266971,"13.4587804186538","13.0594946582213","13.5438499555334","15.2188018207739","14.8135153579504","13.6507703876136","15.8048007492011","13.9444773331155","14.2396771161609","15.3547171547735","12.9320282774847","12.3054040345945","13.8334652582809","11.488314261097","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11228,"RASSF8","hsa-mir-411-5p","hsa-mir-935",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/26439687'>PubMedLink</a>","tarbase","tarbase",0.761767552146932,-0.0762489109104203,0.0638634190575096,0.864453397159415,0.965904453980065,-0.00485301642919784,"hsa-mir-935","hsa-mir-411-5p",11228,15.2801089556156,14.4453086383911,"15.1367340274734","15.3696860058237","15.2028133379007","13.8334652582809","14.8643991132477","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
11278,"KLF12","hsa-mir-106b-5p","hsa-mir-148a-5p",0.001,TRUE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27442508'>PubMedLink</a>","tarbase","tarbase",0.294031875942692,0.158828026609789,0.0352341367876246,-0.375093043514481,0.590433295287351,-0.0616475043546621,"hsa-mir-148a-5p","hsa-mir-106b-5p",11278,16.3352902511287,14.9955383153929,"14.1065047736358","13.9827893631444","15.051258765133","13.5052999944664","15.8710912757569","12.9974563186804","13.6572663553683","14.4420187841425","13.3439409351758","15.7182113490823","12.6205347678192","13.5327369953029","16.3562438258143","14.3792723211554","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22807,"IKZF2","hsa-mir-942-5p","hsa-mir-138-5p",0.0045,TRUE,NA,NA,NA,"mirtarbase","tarbase",0.0324675179815818,0.541081574384494,0.292443423235517,-0.3655107475303,0.903554544282012,-0.0139962619061576,"hsa-mir-138-5p","hsa-mir-942-5p",22807,13.653983679367,14.9943294700122,"12.3202103611754","13.0164927975636","13.0566649386642","12.8889051779173","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22862,"FNDC3A","hsa-mir-96-5p","hsa-mir-129-5p",0,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.151923927204803,0.303901529773666,1.63148570269129e-05,-1.03372416491895,0.578289336107457,-0.0578006275058958,"hsa-mir-129-5p","hsa-mir-96-5p",22862,16.8699098756446,17.2742943141095,"17.3441878135472","17.4711427857216","18.7553483813854","16.6273848052841","17.2966826628004","17.1948107547836","16.0484907643913","16.1791027691199","16.723934143338","16.7168351943779","15.7950691039618","16.8932856468818","17.8929092353572","16.9270766653371","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22900,"CARD8","hsa-mir-431-5p","hsa-mir-3928-3p",0.007,FALSE,NA,NA,NA,"mirtarbase","tarbase",0.0005651410333635,1.70609382784775,0.0733351693198325,0.846530680486326,0.641366023204319,-0.0527513303376738,"hsa-mir-3928-3p","hsa-mir-431-5p",22900,15.5459196845908,14.9828048460111,"13.8062518395605","14.6580581444319","15.8340248203674","14.375304574988","14.4374494521006","13.9097855373534","14.4637500974741","14.6522767949824","13.1384413160938","14.6146775215302","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22903,"BTBD3","hsa-mir-183-3p","hsa-mir-142-5p",0,FALSE,NA,NA,NA,"tarbase","tarbase",0.12091202879477,0.746285311456976,0.183024279196479,0.249835459044566,0.392611248705498,-0.0897301164463029,"hsa-mir-142-5p","hsa-mir-183-3p",22903,16.9275555001074,17.8304304859974,"16.6724265497695","17.579214228002","15.6308544933565","17.9776879747895","15.7896943659462","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22924,"MAPRE3","hsa-mir-301a-3p","hsa-mir-500a-5p",0.001,FALSE,NA,NA,NA,"mirtarbase tarbase","tarbase",0.0534041557798386,0.48363707023578,0.454630002538498,-0.170553213416228,0.784419886555148,-0.0298359828521416,"hsa-mir-500a-5p","hsa-mir-301a-3p",22924,16.6780931442496,17.1448823616128,"15.8295328342125","15.8360928488573","15.245330007971","15.5741803558809","17.2133985386987","16.513022578502","15.3373629920456","15.6641861198497","15.8055638075366","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22936,"ELL2","hsa-mir-421","hsa-mir-19a-3p",0.0075,FALSE,NA,NA,NA,"tarbase","mirtarbase",0.0217342642495747,0.730397982904809,0.321989538623403,0.182199266719142,0.318931145460749,-0.103056784479054,"hsa-mir-19a-3p","hsa-mir-421",22936,16.2613963870669,16.9427660879533,"17.5072878353755","16.4067388232882","17.1845587733706","18.1424790021594","18.0077002458557","18.95693406976","18.7454193572297","16.9031455352222","16.2780420262434","17.0200398959697","16.381609583949","15.9289722455151","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
22990,"PCNX1","hsa-mir-627-5p","hsa-mir-194-5p",0.0015,FALSE,NA,NA,NA,"tarbase","tarbase",0.451930860671166,0.277020269618375,0.0700681680083162,-0.249271006577504,0.948028757339838,-0.00710245632672313,"hsa-mir-194-5p","hsa-mir-627-5p",22990,15.8527313623989,16.7589320291478,"16.3164891553828","17.4515999738722","16.7679255333576","16.6564501339629","15.4720185381515","16.2247340927723","15.8355886647797","16.1977080130694","16.3603545028536","16.0052956142983","15.7145818764161","16.8721222598138","15.8001035801085","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
23089,"PEG10","hsa-mir-3682-3p","hsa-mir-942-5p",0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/25591808'>PubMedLink</a>","tarbase","tarbase",0.00760201393140592,1.22876844825847,0.0324675179815818,0.541081574384494,0.732900339349392,0.0400549167076435,"hsa-mir-942-5p","hsa-mir-3682-3p",23089,14.3684559247859,17.6156066245516,"11.1143682913313","10.9107417424253","17.4950471390534","10.4889973129451","15.3008725908041","17.3622260388746","11.4023196151559","15.8465724917952","14.4245233840862","13.6315118938459","12.0729343473272","20.537992850341","11.219629019854","20.8623374347326","10.2992933542979","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",""""""
