"entrezgene_id","hgnc_symbol","mirna1","mirna2","Two_Var_XZ","Two_Var_YZ","Lancaster_XY_Z","is_mrna_tf","mirna1Literature","mirna2Literature","mrnaLiterature","miRNA1_mRNA_DB","miRNA2_mRNA_DB","median1","median2","mRNA_pvalue","mRNA_logFC"
3749,"KCNC4","hsa-mir-330-5p","hsa-mir-363-3p",0.017,0.0155,0.0095,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29471893'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",14.3653604861673,13.2509280400899,0.698362499576816,-0.105441538338052
3749,"KCNC4","hsa-mir-331-3p","hsa-let-7e-5p",0.0135,0.0405,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.274521384797,12.6806844090784,0.698362499576816,-0.105441538338052
3783,"KCNN4","hsa-mir-497-5p","hsa-mir-1-3p",0.119,0.0135,0,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",13.990603312671,12.940456098454,0.451627942301238,0.206636080951617
3791,"KDR","hsa-mir-15b-5p","hsa-mir-23b-3p",0.011,0.0125,0.007,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/31097683'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/28656259'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28837148'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29225166'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30719715'>PubMedLink</a>","mirtarbase  "," tarbase ",17.7635527161773,16.7147379908491,0.832695840542248,-0.0512534441929833
3910,"LAMA4","hsa-mir-181a-3p","hsa-mir-539-5p",0.042,0.0315,0.0095,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.8316855327507,18.7807969787781,0.597873017910643,0.126351869138892
3939,"LDHA","hsa-mir-143-5p","hsa-mir-1301-3p",0.115,0.12,0.0045,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/24748236'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24789077'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27261617'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30088225'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30108883'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30213286'>PubMedLink</a>"," tarbase "," tarbase ",21.1755322447562,20.1275427161749,0.986116449800474,0.00388891819725674
3949,"LDLR","hsa-mir-106b-5p","hsa-mir-17-5p",0.3695,0.1335,0.007,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",17.9125291968037,16.879725988914,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-106b-5p","hsa-mir-19a-3p",0.326,0.0155,0.003,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",18.2508091718643,17.041301249625,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-193b-5p","hsa-mir-378a-3p",0.0115,0.118,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>"," tarbase "," tarbase ",18.4960536787883,16.8986199750673,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-194-3p","hsa-mir-744-5p",0.0315,0.0155,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>"," tarbase ","mirtarbase  ",18.2054069191416,16.8568672524042,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-20a-5p","hsa-mir-19a-3p",0.115,0.0275,0.0035,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase tarbase ",18.1267106674464,17.1159473383928,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-212-3p","hsa-mir-17-5p",0.024,0.1415,0.007,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>","mirtarbase  ","mirtarbase tarbase ",18.2109654229764,16.7559387005097,0.996578237777569,-0.00104892871327909
3949,"LDLR","hsa-mir-212-3p","hsa-mir-19a-3p",0.0175,0.021,0,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/16679074'>PubMedLink</a>","mirtarbase  ","mirtarbase tarbase ",18.6014289204848,16.871828036849,0.996578237777569,-0.00104892871327909
3992,"FADS1","hsa-mir-940","hsa-mir-324-3p",0.6065,0.0135,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/31419446'>PubMedLink</a>"," tarbase ","mirtarbase  ",18.1660094498099,17.0984894268654,0.640064086297339,0.117484277527486
4017,"LOXL2","hsa-mir-125b-2-3p","hsa-mir-29a-3p",0.48,0.171,0.001,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.1214620489798,17.7897515491375,0.45335768692108,0.181355600269157
4046,"LSP1","hsa-mir-204-5p","hsa-mir-1271-5p",0.1125,0.021,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.5176054223734,17.7819999338779,0.557068900430615,0.1434455040938
4048,"LTA4H","hsa-mir-145-5p","hsa-mir-185-5p",0.304,0.015,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.9944727016309,17.6434151806149,0.917285581463902,-0.0248056091087378
4052,"LTBP1","hsa-mir-148a-3p","hsa-mir-370-3p",0.011,0.036,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.3269940619157,19.0667787733197,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-148a-3p","hsa-mir-432-5p",0.0205,0.0945,0,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.1534708272727,19.0831917062797,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-15b-5p","hsa-mir-432-5p",0.249,0.053,0.0035,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",20.2365035034125,18.7197687630924,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-324-3p","hsa-mir-195-5p",0.023,0.0115,0.0065,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","NA"," tarbase "," tarbase ",20.2852063236471,18.0638387288997,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-324-3p","hsa-mir-199a-3p",0.024,0.2195,0.0025,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","NA"," tarbase "," tarbase ",20.1534708272727,19.1141334587324,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-324-3p","hsa-mir-199b-3p",0.0185,0.2235,0.0025,FALSE,"NA","NA","NA"," tarbase "," tarbase ",20.1534708272727,19.1141334587324,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-324-3p","hsa-mir-374a-5p",0.0335,0.0505,0.005,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a>","NA"," tarbase "," tarbase ",20.1537125806512,18.921975836161,0.828816289056131,0.0508171259582427
4052,"LTBP1","hsa-mir-503-5p","hsa-mir-15b-5p",0.0425,0.2555,0.004,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA"," tarbase "," tarbase ",20.4527281900421,19.4206083804929,0.828816289056131,0.0508171259582427
4070,"TACSTD2","hsa-mir-15b-5p","hsa-mir-34a-5p",0.3185,0.025,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29845216'>PubMedLink</a>"," tarbase "," tarbase ",16.9209793760278,13.0787270767835,0.168597316946441,-0.34307248758186
4121,"MAN1A1","hsa-mir-148b-5p","hsa-mir-195-5p",0.665,0.0605,0.0015,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","NA"," tarbase "," tarbase ",19.7192428616075,18.2005740847895,0.780588815241799,-0.0649835573915588
4131,"MAP1B","hsa-mir-940","hsa-mir-1180-3p",0.013,0.3905,0.008,FALSE,"NA","NA","NA"," tarbase "," tarbase ",19.8661138242811,18.797683910897,0.689648142114247,0.0952366785396657
4143,"MAT1A","hsa-mir-2355-5p","hsa-mir-485-3p",0.159,0.0115,0.007,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",13.0602724250415,10.2436532507237,0.56343124417803,-0.32486714794587
4232,"MEST","hsa-mir-29a-3p","hsa-mir-29b-3p",0.036,0.0105,5e-04,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.9886939186067,15.7388991688144,0.844752022378808,0.0485031458134516
4254,"KITLG","hsa-mir-29b-2-5p","hsa-mir-16-1-3p",0.0655,0.0105,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/9797132'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.5041068779432,15.8406746107639,0.719548847923643,-0.08695595206713
4282,"MIF","hsa-mir-744-5p","hsa-mir-1228-5p",0.0185,0.218,0.0095,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/22174124'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28086136'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28582647'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28642171'>PubMedLink</a>","mirtarbase tarbase ","mirtarbase  ",19.9131101635898,18.5346544605864,0.977751340077155,-0.00639863612581481
4293,"MAP3K9","hsa-mir-148a-3p","hsa-mir-186-5p",0.0205,0.011,5e-04,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/25973030'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",13.2232455439348,11.5129589961683,0.873760585367283,0.0478271435865012
4302,"MLLT6","hsa-mir-296-5p","hsa-mir-149-5p",0.151,0.062,0.0085,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30014744'>PubMedLink</a>","NA"," tarbase "," tarbase ",18.4753796197561,17.1838442774764,0.904335436975158,-0.0289613725011705
4325,"MMP16","hsa-mir-146b-5p","hsa-mir-21-5p",0.02,0.023,0,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26549292'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26605780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30936722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31043859'>PubMedLink</a>","mirtarbase  mirecords"," tarbase mirecords",14.8213551305132,13.3388487859735,0.460159881154966,0.203868814505122
4325,"MMP16","hsa-mir-146b-5p","hsa-mir-29b-1-5p",0.02,0.022,0.003,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/26549292'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26605780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30936722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31043859'>PubMedLink</a>","mirtarbase  mirecords","mirtarbase  mirecords",14.7221349507866,13.388461698102,0.460159881154966,0.203868814505122
4325,"MMP16","hsa-mir-21-5p","hsa-mir-29b-1-5p",0.024,0.024,0.008,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26605780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30936722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31043859'>PubMedLink</a>"," tarbase ","mirtarbase  ",15.0195419639071,13.7897010510043,0.460159881154966,0.203868814505122
4325,"MMP16","hsa-mir-29b-1-5p","hsa-mir-628-3p",0.034,0.1005,0.0055,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26605780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30936722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31043859'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",15.308513992113,13.639447367036,0.460159881154966,0.203868814505122
4325,"MMP16","hsa-mir-92a-1-5p","hsa-mir-628-3p",0.712,0.0765,0.009,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26605780'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30936722'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31043859'>PubMedLink</a>"," tarbase ","mirtarbase  ",15.2025356671283,14.1934954860495,0.460159881154966,0.203868814505122
4582,"MUC1","hsa-mir-1226-3p","hsa-mir-330-5p",0.014,0.016,0.0085,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/19267417'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20126590'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31377809'>PubMedLink</a>","mirtarbase  ","mirtarbase  ",17.4710930655702,14.2800312148159,0.416462836997332,-0.197216132012206
4603,"MYBL1","hsa-mir-651-5p","hsa-mir-196b-5p",0.0145,0.2515,0.0035,TRUE,"NA","NA","NA"," tarbase "," tarbase ",16.9616866941158,15.0457710097306,0.595224352743761,0.142255127953573
4627,"MYH9","hsa-let-7e-5p","hsa-mir-142-3p",0.0315,0.2195,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/24803022'>PubMedLink</a>","NA"," tarbase "," tarbase ",22.9083322298737,21.8695202182443,0.83165516525969,0.0466706661518359
4627,"MYH9","hsa-mir-19a-3p","hsa-mir-142-3p",0.0715,0.2145,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/24803022'>PubMedLink</a>","NA"," tarbase "," tarbase ",22.7969859911075,21.7801547543519,0.83165516525969,0.0466706661518359
4627,"MYH9","hsa-mir-363-3p","hsa-mir-142-3p",0.018,0.222,0.0095,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/29471893'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/24803022'>PubMedLink</a>","NA"," tarbase "," tarbase ",22.5205844539139,21.4061702477908,0.83165516525969,0.0466706661518359
4627,"MYH9","hsa-mir-92a-3p","hsa-let-7e-5p",0.018,0.017,0,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",22.7207295157143,21.1529688013877,0.83165516525969,0.0466706661518359
4642,"MYO1D","hsa-mir-130b-3p","hsa-mir-301a-3p",0.118,0.085,0.0015,FALSE,"NA","NA","NA"," tarbase "," tarbase ",18.4845901708763,16.9803327455788,0.934278483442974,-0.0200007026834007
4659,"PPP1R12A","hsa-mir-1271-5p","hsa-mir-9-3p",0.0495,0.094,5e-04,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/30946934'>PubMedLink</a>","mirtarbase  "," tarbase ",18.726442561246,17.0407008509812,0.919651662484044,-0.0243998087086134
4774,"NFIA","hsa-mir-130b-3p","hsa-mir-34b-3p",0.0195,0.0295,0,TRUE,"NA","NA","NA"," tarbase "," tarbase ",18.1027031875872,16.803459824887,0.790111472567991,-0.0646847895876801
4774,"NFIA","hsa-mir-200c-3p","hsa-mir-625-5p",0.05,0.0465,0.0065,TRUE,"NA","NA","NA"," tarbase "," tarbase ",17.598667006478,16.3159071937928,0.790111472567991,-0.0646847895876801
4774,"NFIA","hsa-mir-590-3p","hsa-mir-34b-3p",0.0165,0.0365,0.002,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30257395'>PubMedLink</a>","NA","NA"," tarbase "," tarbase ",18.3481743776533,16.7863422947344,0.790111472567991,-0.0646847895876801
4774,"NFIA","hsa-mir-625-5p","hsa-mir-141-3p",0.0275,0.694,0.009,TRUE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/29251328'>PubMedLink</a>","NA"," tarbase "," tarbase ",17.8151780928964,16.3181337559196,0.790111472567991,-0.0646847895876801
4781,"NFIB","hsa-mir-103a-2-5p","hsa-mir-2110",0.0505,0.0505,0.0085,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>"," tarbase "," tarbase ",18.2446109514025,16.9986738088821,0.82861423379938,-0.0522036501640745
4781,"NFIB","hsa-mir-340-5p","hsa-mir-15b-5p",0.06,0.0315,0.002,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>"," tarbase "," tarbase ",18.6227462119719,17.3177139248093,0.82861423379938,-0.0522036501640745
4781,"NFIB","hsa-mir-340-5p","hsa-mir-2110",0.0675,0.056,0.0015,TRUE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30779064'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26084801'>PubMedLink</a>"," tarbase "," tarbase ",18.2962872997673,17.1581938668457,0.82861423379938,-0.0522036501640745
4853,"NOTCH2","hsa-mir-181b-5p","hsa-mir-497-5p",0.295,0.157,0.0025,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29229388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31633240'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",18.8627345735794,17.799858219772,0.597059335961076,0.129442344672058
4853,"NOTCH2","hsa-mir-27b-3p","hsa-mir-125b-2-3p",0.045,0.2825,0.0015,FALSE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29229388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31633240'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.0119322134446,17.8136850069608,0.597059335961076,0.129442344672058
4853,"NOTCH2","hsa-mir-708-5p","hsa-mir-497-5p",0.0145,0.1745,0.0055,FALSE,"<a href='https://pubmed.ncbi.nlm.nih.gSARC/30783484'>PubMedLink</a>","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29229388'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31633240'>PubMedLink</a>"," tarbase ","mirtarbase tarbase ",18.8627345735794,17.5103136479348,0.597059335961076,0.129442344672058
4862,"NPAS2","hsa-mir-126-5p","hsa-mir-17-5p",0.0605,0.0505,0.0015,TRUE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30302813'>PubMedLink</a>","NA"," tarbase ","mirtarbase  ",16.0433347257294,14.6082684699309,0.685201547930332,-0.103647414342306
4884,"NPTX1","hsa-let-7c-5p","hsa-mir-1301-3p",0.098,0.0195,0.0035,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",13.7535397135633,12.1143877787521,0.615958398649004,-0.185579295365783
4884,"NPTX1","hsa-mir-10a-5p","hsa-mir-501-5p",0.047,0.018,0.004,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",11.3317661311175,9.483388413961,0.615958398649004,-0.185579295365783
4884,"NPTX1","hsa-mir-19a-3p","hsa-let-7c-5p",0.0535,0.1225,0.007,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",13.7520483637974,11.1100397288263,0.615958398649004,-0.185579295365783
4915,"NTRK2","hsa-mir-22-3p","hsa-mir-335-5p",0.013,0.1815,5e-04,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase tarbase ",16.6712934066181,14.3087613964051,0.655637429981023,-0.118621477105768
4916,"NTRK3","hsa-mir-345-5p","hsa-mir-339-3p",0.6485,0.07,0.0015,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",14.1646947624088,10.5679864216422,0.878293811250053,-0.0445815156189793
4939,"OAS2","hsa-mir-132-3p","hsa-mir-212-3p",0.0235,0.018,0.001,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",17.4816771659779,16.1970072082679,0.712510953153408,0.0925800094947901
4939,"OAS2","hsa-mir-664a-5p","hsa-mir-132-3p",0.099,0.017,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.4312326895692,15.3498841445289,0.712510953153408,0.0925800094947901
5069,"PAPPA","hsa-mir-362-3p","hsa-mir-17-3p",0.4445,0.013,0.0085,FALSE,"NA","NA","NA","mirtarbase  "," tarbase ",14.5086025705643,12.903670290426,0.93799557675439,-0.0211399762575495
5069,"PAPPA","hsa-mir-450b-5p","hsa-mir-15b-5p",0.044,0.08,0.0035,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30093112'>PubMedLink</a>","NA"," tarbase "," tarbase ",14.4957180125899,12.9330794831906,0.93799557675439,-0.0211399762575495
5080,"PAX6","hsa-mir-185-5p","hsa-mir-365a-3p",0.0285,0.0785,0.0015,TRUE,"NA","NA","<a href='https://pubmed.ncbi.nlm.nih.gov/29345189'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30982140'>PubMedLink</a>"," tarbase ","mirtarbase  ",14.7008047330099,12.2003855825957,0.754562522105907,0.0877791799160002
5167,"ENPP1","hsa-mir-324-3p","hsa-mir-664a-5p",0.3115,0.0105,0.0095,FALSE,"NA","NA","NA"," tarbase ","mirtarbase  ",17.1114732150235,14.5425758487342,0.913225996522542,0.0276022735633841
5274,"SERPINI1","hsa-mir-21-5p","hsa-mir-378a-3p",0.1055,0.0605,5e-04,FALSE,"NA","NA","NA","mirtarbase tarbase "," tarbase ",16.8089398360832,14.9063243419976,0.707245037471978,-0.092976961882623
5328,"PLAU","hsa-mir-193b-3p","hsa-mir-195-5p",0.5705,0.0225,0.0075,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10807968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12180971'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12402308'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12942549'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26317203'>PubMedLink</a>","mirtarbase tarbase "," tarbase ",19.5599124313037,18.2388234870124,0.825026634290572,0.0520299021923036
5328,"PLAU","hsa-mir-19a-3p","hsa-mir-195-5p",0.0665,0.015,0.0075,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/28032380'>PubMedLink</a>","<a href='https://pubmed.ncbi.nlm.nih.gov/10807968'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12180971'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12402308'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12942549'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/26317203'>PubMedLink</a>","mirtarbase  "," tarbase ",20.5188243777216,19.3651950667334,0.825026634290572,0.0520299021923036
5352,"PLOD2","hsa-mir-191-5p","hsa-mir-199a-3p",0.0175,0.041,0,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","NA"," tarbase "," tarbase ",18.3800706906983,17.2987938275288,0.838545829131574,0.0489862147507338
5352,"PLOD2","hsa-mir-221-3p","hsa-mir-199a-3p",0.09,0.037,0.0015,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/21666078'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/23269581'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25775010'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/25931818'>PubMedLink</a> <a href='https://pubmed.ncbi.nlm.nih.gSARC/26079799'>PubMedLink</a>","NA","mirtarbase  "," tarbase ",18.9217890568153,17.3172365272251,0.838545829131574,0.0489862147507338
5366,"PMAIP1","hsa-let-7e-5p","hsa-mir-146a-5p",0.487,0.0415,0.002,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase  ",18.7239154314761,16.0229661781676,0.214504545295527,0.335872953120056
5366,"PMAIP1","hsa-mir-146a-5p","hsa-mir-223-5p",0.052,0.0415,0.001,FALSE,"NA","NA","NA","mirtarbase  ","mirtarbase  ",17.8269958050373,16.4531217979433,0.214504545295527,0.335872953120056
5366,"PMAIP1","hsa-mir-181c-5p","hsa-mir-660-5p",0.113,0.0835,0.005,FALSE,"NA","NA","NA","mirtarbase tarbase ","mirtarbase tarbase ",17.9382779772211,15.9762307840651,0.214504545295527,0.335872953120056
5366,"PMAIP1","hsa-mir-200b-3p","hsa-mir-186-5p",0.597,0.515,0.008,FALSE,"NA","<a href='https://pubmed.ncbi.nlm.nih.gSARC/30897321'>PubMedLink</a>","NA","mirtarbase tarbase ","mirtarbase tarbase ",17.6802451864537,16.0339310897571,0.214504545295527,0.335872953120056
5366,"PMAIP1","hsa-mir-502-3p","hsa-mir-181c-5p",0.6625,0.094,0.0015,FALSE,"NA","NA","NA"," tarbase ","mirtarbase tarbase ",17.3966697311894,14.8621974271982,0.214504545295527,0.335872953120056
5493,"PPL","hsa-mir-125b-5p","hsa-mir-99a-3p",0.032,0.132,0.0065,FALSE,"NA","NA","NA"," tarbase "," tarbase ",15.4449705869842,13.3354254800103,0.355244797588781,-0.238261081063598
5493,"PPL","hsa-mir-145-3p","hsa-mir-193b-3p",0.0175,0.1175,0.009,FALSE,"NA","NA","NA"," tarbase "," tarbase ",14.5693246993568,12.6304612207142,0.355244797588781,-0.238261081063598
